ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
29,8,1,8,8,2,1,I,7,L,6,S,10,0.467944,0.790276,0.369805
29,9,1,2,2,8,1,C,1,S,6,S,8,0.253891,0.793024,0.201341
29,10,9,8,2,8,0,I,1,S,6,S,10,0.384331,0.762217,0.292944
29,11,9,2,8,2,1,C,7,L,6,S,7,0.853815,0.16386,0.139906
29,12,8,9,8,2,0,I,1,S,6,S,10,0.774824,0.373387,0.289309
29,13,9,2,2,8,1,I,7,L,6,S,10,0.76465,0.486624,0.372097
29,14,8,1,8,2,1,C,7,L,6,S,7,0.880314,0.146951,0.129363
29,15,2,9,2,8,1,C,7,L,6,S,7,0.168821,0.851728,0.143789
29,16,8,1,2,8,1,I,7,L,6,S,10,0.792614,0.467333,0.370415
30,1,1,2,8,2,1,I,1,S,6,S,15,0.602588,0.766768,0.462046
30,2,9,8,2,8,0,I,1,S,6,S,10,0.399479,0.75461,0.301451
30,3,1,2,2,8,1,C,1,S,6,S,8,0.214257,0.843396,0.180703
30,4,2,9,8,2,1,I,7,L,6,S,11,0.512597,0.777848,0.398723
30,5,1,8,2,8,1,C,7,L,6,S,7,0.152611,0.874599,0.133473
30,6,2,9,2,8,1,C,7,L,6,S,7,0.18126,0.828405,0.150157
30,7,8,1,2,8,1,I,7,L,6,S,10,0.781443,0.474359,0.370685
30,8,9,8,8,2,1,C,1,S,6,S,9,0.793852,0.307254,0.243914
30,9,2,1,8,2,1,C,1,S,6,S,8,0.844649,0.216134,0.182557
30,10,8,9,8,2,0,I,1,S,6,S,11,0.754659,0.441195,0.332952
30,11,2,1,2,8,1,I,1,S,6,S,15,0.771145,0.604195,0.465922
30,12,9,2,8,2,1,C,7,L,6,S,7,0.83138,0.177821,0.147837
30,13,1,8,8,2,1,I,7,L,6,S,10,0.469891,0.787211,0.369903
30,14,9,2,2,8,1,I,7,L,6,S,11,0.781956,0.510628,0.399289
30,15,8,1,8,2,1,C,7,L,6,S,7,0.868173,0.154813,0.134405
30,16,8,9,2,8,1,C,1,S,6,S,9,0.287269,0.811589,0.233144
