0,1,9,8,2,8,1,0.00538831626826339
0,1,9,8,2,8,2,0.0228807910701828
0,1,9,8,2,8,3,0.05460879417046
0,1,9,8,2,8,4,0.0943264907298345
0,1,9,8,2,8,5,0.137813737066843
0,1,9,8,2,8,6,0.180124082560495
0,1,9,8,2,8,7,0.218618244842559
0,1,9,8,2,8,8,0.251936044900148
0,1,9,8,2,8,9,0.280369631061747
0,1,9,8,2,8,10,0.305138062960355
0,1,9,8,2,8,11,0.327896996084193
0,1,2,9,2,8,1,0.00534393002661415
0,1,2,9,2,8,2,0.0226986492001198
0,1,2,9,2,8,3,0.0532749337119063
0,1,2,9,2,8,4,0.0895600947080963
0,1,2,9,2,8,5,0.123621727672781
0,1,2,9,2,8,6,0.146701737917041
0,1,2,9,2,8,7,0.152065308823064
0,1,1,8,2,8,1,0.00530429872464961
0,1,1,8,2,8,2,0.0226296956154015
0,1,1,8,2,8,3,0.0527661471488533
0,1,1,8,2,8,4,0.0878120255180967
0,1,1,8,2,8,5,0.1187426810832
0,1,1,8,2,8,6,0.136384739289952
0,1,1,8,2,8,7,0.134371113656217
0,1,2,9,8,2,1,0.00539950688246779
0,1,2,9,8,2,2,0.0232016841219745
0,1,2,9,8,2,3,0.0559061131950438
0,1,2,9,8,2,4,0.098795803253813
0,1,2,9,8,2,5,0.148356192771955
0,1,2,9,8,2,6,0.200428618029635
0,1,2,9,8,2,7,0.251364335947794
0,1,2,9,8,2,8,0.298240035858722
0,1,2,9,8,2,9,0.339232843439155
0,1,2,9,8,2,10,0.373590943899485
0,1,2,9,8,2,11,0.401378935294217
0,1,8,9,2,8,1,0.00538229373302572
0,1,8,9,2,8,2,0.0228335616237814
0,1,8,9,2,8,3,0.0543776368840501
0,1,8,9,2,8,4,0.0935132404939635
0,1,8,9,2,8,5,0.13553092234359
0,1,8,9,2,8,6,0.174721398982176
0,1,8,9,2,8,7,0.20740044768482
0,1,8,9,2,8,8,0.23086993572242
0,1,8,9,2,8,9,0.243813523222261
0,1,8,1,2,8,1,0.00536249480299489
0,1,8,1,2,8,2,0.0232671961915791
0,1,8,1,2,8,3,0.0562523045359886
0,1,8,1,2,8,4,0.100007473487174
0,1,8,1,2,8,5,0.150524821828146
0,1,8,1,2,8,6,0.203150992858432
0,1,8,1,2,8,7,0.253917331125271
0,1,8,1,2,8,8,0.299950945157712
0,1,8,1,2,8,9,0.339664431306681
0,1,8,1,2,8,10,0.372565727132448
0,1,2,1,2,8,1,0.00535351592429182
0,1,2,1,2,8,2,0.0228430058937606
0,1,2,1,2,8,3,0.0547775685343005
0,1,2,1,2,8,4,0.0956567333300219
0,1,2,1,2,8,5,0.142045045756036
0,1,2,1,2,8,6,0.190208468709486
0,1,2,1,2,8,7,0.23790166556315
0,1,2,1,2,8,8,0.283318920430245
0,1,2,1,2,8,9,0.325015474826119
0,1,2,1,2,8,10,0.361888142389317
0,1,2,1,2,8,11,0.393312072677805
0,1,2,1,2,8,12,0.419166148168732
0,1,2,1,2,8,13,0.439740989000706
0,1,2,1,2,8,14,0.455594301200644
0,1,2,1,2,8,15,0.467412630589667
0,1,1,2,2,8,1,0.0053706572793116
0,1,1,2,2,8,2,0.0227675972291524
0,1,1,2,2,8,3,0.0540323229855055
0,1,1,2,2,8,4,0.0923432198814463
0,1,1,2,2,8,5,0.132176855400403
0,1,1,2,2,8,6,0.166792462528277
0,1,1,2,2,8,7,0.190981693341908
0,1,1,2,2,8,8,0.200576097513195
0,1,9,2,2,8,1,0.0054182916328632
0,1,9,2,2,8,2,0.0233790687971469
0,1,9,2,2,8,3,0.0564303149296832
0,1,9,2,2,8,4,0.100078852143113
0,1,9,2,2,8,5,0.150518627753497
0,1,9,2,2,8,6,0.203247155247714
0,1,9,2,2,8,7,0.254349483524788
0,1,9,2,2,8,8,0.300892358883948
0,1,9,2,2,8,9,0.341191597861969
0,1,9,2,2,8,10,0.374669701204951
0,1,8,1,8,2,1,0.00533566012132114
0,1,8,1,8,2,2,0.022737533278276
0,1,8,1,8,2,3,0.0530559603430881
0,1,8,1,8,2,4,0.088393407520718
0,1,8,1,8,2,5,0.119806957013561
0,1,8,1,8,2,6,0.138123317663258
0,1,8,1,8,2,7,0.136913008391888
0,1,8,9,8,2,1,0.00540561552400189
0,1,8,9,8,2,2,0.0229307051485194
0,1,8,9,8,2,3,0.0546984703263989
0,1,8,9,8,2,4,0.0943776672615824
0,1,8,9,8,2,5,0.137689483171231
0,1,8,9,8,2,6,0.179577518645599
