ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,8,6,5,0,0,1,,1,S,0,S,22,0.788499,0.018752,0.014786
2,9,4,5,0,0,1,,1,S,0,S,18,0.016526,0.786808,0.013003
2,10,7,2,0,0,1,,5,S,0,S,13,0.785221,0.002084,0.001636
2,11,7,8,0,0,1,,1,S,0,S,26,0.01834,0.788319,0.014458
2,12,3,6,0,0,1,,3,S,0,S,16,0.032569,0.756481,0.024638
2,13,1,3,0,0,1,,2,S,0,S,16,0.005534,0.79434,0.004396
2,14,5,1,0,0,1,,4,S,0,S,14,0.770805,0.016958,0.013071
2,15,8,7,0,0,1,,1,S,0,S,19,0.781444,0.016423,0.012834
2,16,5,4,0,0,1,,1,S,0,S,32,0.77621,0.027978,0.021717
2,17,8,5,0,0,1,,3,S,0,S,16,0.753014,0.037161,0.027983
2,18,7,9,0,0,1,,2,S,0,S,21,0.044786,0.75618,0.033867
2,19,3,4,0,0,1,,1,S,0,S,26,0.042421,0.755845,0.032064
2,20,4,2,0,0,1,,2,S,0,S,15,0.761365,0.027817,0.021179
2,21,7,4,0,0,1,,3,S,0,S,15,0.788091,0.007657,0.006035
2,22,9,4,0,0,1,,5,S,0,S,15,0.76727,0.023705,0.018188
2,23,6,3,0,0,1,,3,S,0,S,15,0.75132,0.03506,0.026342
2,24,9,2,0,0,1,,7,L,0,S,13,0.774871,0.009817,0.007607
2,25,2,9,0,0,1,,7,L,0,S,13,0,0.789473,0
2,26,9,6,0,0,1,,3,S,0,S,19,0.781975,0.01884,0.014732
2,27,2,4,0,0,1,,2,S,0,S,15,0.025999,0.760864,0.019782
2,28,3,1,0,0,1,,2,S,0,S,14,0.76288,0.021858,0.016675
2,29,7,3,0,0,1,,4,S,0,S,14,0.786277,0.005365,0.004218
2,30,4,1,0,0,1,,3,S,0,S,14,0.758447,0.025392,0.019258
2,31,1,7,0,0,1,,6,S,0,S,13,0.015007,0.766887,0.011509
2,32,9,3,0,0,1,,6,S,0,S,14,0.771528,0.016575,0.012788
2,33,2,5,0,0,1,,3,S,0,S,14,0.023038,0.763109,0.017581
2,34,9,7,0,0,1,,2,S,0,S,19,0.781674,0.019641,0.015353
2,35,9,1,0,0,1,,8,L,0,S,13,0.798327,0,0
2,36,1,2,0,0,1,,1,S,0,S,20,0.016291,0.788938,0.012853
2,37,6,4,0,0,1,,2,S,0,S,18,0.797137,0.005823,0.004641
2,38,6,8,0,0,1,,2,S,0,S,16,0.032095,0.759392,0.024373
2,39,6,1,0,0,1,,5,S,0,S,13,0.760269,0.019294,0.014668
2,40,1,5,0,0,1,,4,S,0,S,14,0,0.799351,0
2,41,6,2,0,0,1,,4,S,0,S,14,0.782133,0.008347,0.006529
2,42,7,1,0,0,1,,6,S,0,S,12,0.751173,0.020393,0.015318
2,43,2,8,0,0,1,,6,S,0,S,13,0.004215,0.778804,0.003283
2,44,3,9,0,0,1,,6,S,0,S,14,0.025141,0.76166,0.019149
2,45,5,7,0,0,1,,2,S,0,S,16,0.037882,0.751979,0.028487
2,46,3,8,0,0,1,,5,S,0,S,15,0.000459,0.795962,0.000365
2,47,8,3,0,0,1,,5,S,0,S,14,0.766916,0.017191,0.013184
2,48,4,6,0,0,1,,2,S,0,S,16,0.025281,0.766092,0.019368
2,49,5,9,0,0,1,,4,S,0,S,14,0.028361,0.758985,0.021526
2,50,1,4,0,0,1,,3,S,0,S,14,0.028278,0.756625,0.021396
2,51,2,6,0,0,1,,4,S,0,S,14,0.001095,0.787451,0.000862
2,52,1,6,0,0,1,,5,S,0,S,13,0.015605,0.765493,0.011946
2,53,2,1,0,0,1,,1,S,0,S,18,0.766718,0.027713,0.021248
2,54,5,8,0,0,1,,3,S,0,S,15,0.003815,0.793147,0.003026
2,55,1,9,0,0,1,,8,L,0,S,12,0.018377,0.756807,0.013908
2,56,3,7,0,0,1,,4,S,0,S,16,0.031149,0.759002,0.023642
2,57,4,9,0,0,1,,5,S,0,S,14,0.021296,0.766879,0.016332
2,58,9,5,0,0,1,,4,S,0,S,16,0.756252,0.037884,0.02865
2,59,8,6,0,0,1,,2,S,0,S,19,0.78157,0.015759,0.012317
2,60,7,5,0,0,1,,2,S,0,S,16,0.787442,0.013518,0.010645
2,61,8,2,0,0,1,,6,S,0,S,13,0.770424,0.010475,0.00807
2,62,3,2,0,0,1,,1,S,0,S,15,0.767576,0.022855,0.017543
2,63,1,8,0,0,1,,7,L,0,S,13,0,0.803269,0
2,64,4,8,0,0,1,,4,S,0,S,14,0.031988,0.750379,0.024003
2,65,6,9,0,0,1,,3,S,0,S,16,0.013504,0.785804,0.010612
2,66,4,3,0,0,1,,1,S,0,S,19,0.791883,0.010767,0.008526
2,67,5,6,0,0,1,,1,S,0,S,17,0.003592,0.797764,0.002865
2,68,8,1,0,0,1,,7,L,0,S,13,0.793874,0,0
2,69,8,4,0,0,1,,4,S,0,S,15,0.762863,0.024025,0.018328
2,70,9,8,0,0,0,,1,S,0,S,21,0.016413,0.788721,0.012946
2,71,7,6,0,0,1,,1,S,0,S,18,0.791976,0.009851,0.007802
2,72,3,5,0,0,1,,2,S,0,S,18,0.029401,0.770359,0.022649
3,1,3,9,0,0,1,,6,S,0,S,14,0.022277,0.767588,0.017099
3,2,5,7,0,0,1,,2,S,0,S,22,0.014356,0.794684,0.011409
3,3,8,4,0,0,1,,4,S,0,S,15,0.777913,0.018664,0.014519
3,4,7,6,0,0,1,,1,S,0,S,23,0.764783,0.037313,0.028537
3,5,1,2,0,0,1,,1,S,0,S,15,0.022781,0.765593,0.017441
3,6,2,9,0,0,1,,7,L,0,S,13,0.026539,0.752245,0.019964
3,7,7,3,0,0,1,,4,S,0,S,14,0.763556,0.020659,0.015774
3,8,4,8,0,0,1,,4,S,0,S,15,0.011416,0.781879,0.008926
3,9,3,4,0,0,1,,1,S,0,S,19,0.035616,0.76667,0.027306
3,10,6,1,0,0,1,,5,S,0,S,14,0.785234,0.007456,0.005855
3,11,8,3,0,0,1,,5,S,0,S,14,0.778476,0.011236,0.008747
3,12,1,5,0,0,1,,4,S,0,S,13,0.016702,0.763341,0.012749
3,13,9,4,0,0,1,,5,S,0,S,14,0.762157,0.025571,0.019489
3,14,3,5,0,0,1,,2,S,0,S,17,0.00689,0.796513,0.005488
3,15,8,2,0,0,1,,6,S,0,S,14,0.788257,0.00423,0.003334
3,16,9,3,0,0,1,,6,S,0,S,14,0.802705,0,0
3,17,4,9,0,0,1,,5,S,0,S,15,0.037457,0.75005,0.028094
3,18,5,3,0,0,1,,2,S,0,S,15,0.788787,0.005852,0.004616
3,19,6,8,0,0,1,,2,S,0,S,16,0.004176,0.797554,0.003331
3,20,6,7,0,0,1,,1,S,0,S,18,0.025159,0.778333,0.019582
3,21,5,1,0,0,1,,4,S,0,S,13,0.753456,0.025784,0.019427
3,22,3,1,0,0,1,,2,S,0,S,16,0.791742,0.008855,0.007011
3,23,2,7,0,0,1,,5,S,0,S,14,0.007536,0.78432,0.00591
3,24,8,1,0,0,1,,7,L,0,S,13,0.781433,0.005621,0.004393
3,25,9,5,0,0,1,,4,S,0,S,15,0.75918,0.029795,0.02262
3,26,5,4,0,0,1,,1,S,0,S,16,0.764783,0.030776,0.023537
3,27,1,3,0,0,1,,2,S,0,S,15,0.013575,0.776839,0.010545
3,28,7,4,0,0,1,,3,S,0,S,15,0.757411,0.032499,0.024615
3,29,9,7,0,0,1,,2,S,0,S,17,0.758261,0.037898,0.028736
3,30,7,1,0,0,1,,6,S,0,S,13,0.770339,0.012173,0.009377
