ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
1,1,3,8,0,0,1,,5,S,0,S,14,0.001705,0.793359,0.001353
1,2,4,9,0,0,1,,5,S,0,S,16,0.01344,0.786207,0.010567
1,3,5,1,0,0,1,,4,S,0,S,15,0.79281,0.007817,0.006197
1,4,6,3,0,0,0,,3,S,0,S,22,0.034997,0.768957,0.026911
1,5,1,2,0,0,0,,1,S,0,S,21,0.764002,0.041688,0.03185
1,6,6,2,0,0,1,,4,S,0,S,18,0.779971,0.025142,0.01961
1,7,1,7,0,0,1,,6,S,0,S,16,0.035812,0.759502,0.027199
1,8,9,8,0,0,1,,1,S,0,S,22,0.773277,0.032056,0.024788
1,9,2,3,0,0,1,,1,S,0,S,29,0.050832,0.750982,0.038174
1,10,7,4,0,0,1,,3,S,0,S,29,0.763571,0.043571,0.03327
1,11,8,4,0,0,1,,4,S,0,S,20,0.77046,0.034726,0.026755
1,12,1,5,0,0,1,,4,S,0,S,20,0.027975,0.777321,0.021746
1,13,5,3,0,0,1,,2,S,0,S,21,0.751861,0.048598,0.036539
1,14,8,2,0,0,1,,6,S,0,S,16,0.770168,0.027883,0.021474
1,15,3,5,0,0,1,,2,S,0,S,17,0.014681,0.787913,0.011568
1,16,7,6,0,0,0,,1,S,0,S,14,0.030342,0.756858,0.022964
1,17,7,8,0,0,1,,1,S,0,S,16,0.003404,0.799105,0.00272
1,18,3,7,0,0,1,,4,S,0,S,15,0.018773,0.776274,0.014573
1,19,6,9,0,0,1,,3,S,0,S,17,0.043683,0.752514,0.032872
1,20,6,7,0,0,1,,1,S,0,S,18,0.02303,0.779829,0.017959
1,21,5,9,0,0,1,,4,S,0,S,20,0.034666,0.76968,0.026682
1,22,7,2,0,0,1,,5,S,0,S,17,0.771893,0.029315,0.022628
1,23,3,9,0,0,1,,6,S,0,S,15,0.012193,0.785634,0.009579
1,24,4,6,0,0,1,,2,S,0,S,14,0,0.802481,0
1,25,8,7,0,0,0,,1,S,0,S,23,0.020995,0.785693,0.016496
1,26,2,7,0,0,1,,5,S,0,S,19,0.022782,0.781791,0.017811
1,27,8,5,0,0,1,,3,S,0,S,19,0.795734,0.010497,0.008353
1,28,9,2,0,0,1,,7,L,0,S,14,0.788703,0.007904,0.006234
1,29,3,4,0,0,1,,1,S,0,S,16,0.021502,0.780119,0.016774
1,30,2,4,0,0,1,,2,S,0,S,34,0.028933,0.782741,0.022647
1,31,6,4,0,0,0,,2,S,0,S,22,0.039858,0.767071,0.030574
1,32,5,4,0,0,1,,1,S,0,S,21,0.775483,0.033071,0.025646
1,33,6,8,0,0,1,,2,S,0,S,15,0.023292,0.770702,0.017951
1,34,4,3,0,0,0,,1,S,0,S,18,0.011191,0.792581,0.00887
1,35,6,1,0,0,1,,5,S,0,S,15,0.751135,0.039866,0.029945
1,36,1,4,0,0,1,,3,S,0,S,18,0.034418,0.770217,0.02651
1,37,5,8,0,0,1,,3,S,0,S,16,0.02282,0.775675,0.017701
1,38,8,9,0,0,1,,1,S,0,S,21,0.038959,0.763154,0.029732
1,39,8,1,0,0,1,,7,L,0,S,15,0.796369,0.003646,0.002903
1,40,5,2,0,0,1,,3,S,0,S,16,0.761913,0.035864,0.027326
1,41,4,8,0,0,1,,4,S,0,S,14,0.025136,0.761466,0.019141
1,42,1,9,0,0,1,,8,L,0,S,16,0.02567,0.7734,0.019853
1,43,2,1,0,0,1,,1,S,0,S,15,0.769111,0.025952,0.01996
1,44,4,5,0,0,1,,1,S,0,S,19,0.024358,0.777738,0.018944
1,45,4,7,0,0,1,,3,S,0,S,16,0.022413,0.773818,0.017344
1,46,9,1,0,0,1,,8,L,0,S,13,0.774111,0.013345,0.010331
1,47,7,9,0,0,1,,2,S,0,S,18,0.045657,0.751567,0.034314
1,48,3,2,0,0,0,,1,S,0,S,20,0.018627,0.790503,0.014725
1,49,1,6,0,0,1,,5,S,0,S,14,0,0.798856,0
1,50,9,3,0,0,1,,6,S,0,S,15,0.771912,0.022718,0.017536
1,51,3,6,0,0,1,,3,S,0,S,13,0.011917,0.774528,0.00923
1,52,1,3,0,0,1,,2,S,0,S,18,0.035351,0.76503,0.027045
1,53,2,5,0,0,0,,3,S,0,S,22,0.794124,0.015008,0.011919
1,54,2,8,0,0,1,,6,S,0,S,15,0.036581,0.753662,0.02757
1,55,6,5,0,0,1,,1,S,0,S,26,0.754407,0.04789,0.036128
1,56,7,3,0,0,1,,4,S,0,S,35,0.790808,0.018352,0.014513
1,57,5,6,0,0,1,,1,S,0,S,15,0.00688,0.793296,0.005458
1,58,8,6,0,0,0,,2,S,0,S,15,0.013988,0.782412,0.010944
1,59,5,7,0,0,1,,2,S,0,S,21,0.036405,0.767376,0.027936
1,60,2,6,0,0,1,,4,S,0,S,14,0.028265,0.760256,0.021488
1,61,9,6,0,0,0,,3,S,0,S,19,0.035792,0.766902,0.027449
1,62,3,1,0,0,1,,2,S,0,S,20,0.7898,0.018317,0.014467
1,63,4,1,0,0,1,,3,S,0,S,17,0.76704,0.031284,0.023996
1,64,2,9,0,0,1,,7,L,0,S,18,0.038537,0.761365,0.029341
1,65,7,5,0,0,1,,2,S,0,S,21,0.764573,0.037554,0.028713
1,66,9,7,0,0,1,,2,S,0,S,16,0.768402,0.028568,0.021952
1,67,9,4,0,0,1,,5,S,0,S,15,0.780762,0.01868,0.014584
1,68,8,3,0,0,1,,5,S,0,S,20,0.750502,0.04727,0.035476
1,69,4,2,0,0,1,,2,S,0,S,25,0.775163,0.031824,0.024668
1,70,1,8,0,0,1,,7,L,0,S,14,0.031871,0.755338,0.024073
1,71,7,1,0,0,1,,6,S,0,S,15,0.770482,0.024333,0.018748
1,72,9,5,0,0,1,,4,S,0,S,15,0.793907,0.005689,0.004517
2,1,9,2,0,0,1,,7,L,0,S,15,0.787766,0.012848,0.010121
