ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
3,5,7,8,0,0,1,,1,S,0,S,18,0.019599,0.770849,0.015108
3,6,1,6,0,0,1,,5,S,0,S,11,0,0.799062,0
3,7,4,5,0,0,1,,1,S,0,S,16,0.028144,0.755998,0.021277
3,8,1,2,0,0,1,,1,S,0,S,14,0.006933,0.769037,0.005332
3,9,5,2,0,0,1,,3,S,0,S,12,0.763748,0.002392,0.001827
3,10,8,2,0,0,1,,6,S,0,S,11,0.781896,0,0
3,11,9,4,0,0,1,,5,S,0,S,12,0.769305,0.004089,0.003145
3,12,6,2,0,0,1,,4,S,0,S,12,0.80161,0,0
3,13,7,2,0,0,1,,5,S,0,S,11,0.773097,0,0
3,14,5,8,0,0,1,,3,S,0,S,13,0.008278,0.766851,0.006348
3,15,4,6,0,0,1,,2,S,0,S,13,0.01614,0.757754,0.01223
3,16,9,6,0,0,1,,3,S,0,S,14,0.765056,0.017349,0.013273
3,17,1,4,0,0,1,,3,S,0,S,11,0.003731,0.753099,0.00281
3,18,6,1,0,0,1,,5,S,0,S,11,0.789743,0,0
3,19,4,3,0,0,1,,1,S,0,S,17,0.781975,0.010587,0.008279
3,20,5,6,0,0,1,,1,S,0,S,16,0.008062,0.779457,0.006284
3,21,4,7,0,0,1,,3,S,0,S,13,0,0.793235,0
3,22,9,5,0,0,1,,4,S,0,S,12,0.752242,0.015828,0.011907
3,23,9,2,0,0,1,,7,L,0,S,11,0.797949,0,0
3,24,2,6,0,0,1,,4,S,0,S,12,0,0.787946,0
3,25,4,9,0,0,1,,5,S,0,S,11,0.003567,0.756339,0.002698
3,26,6,8,0,0,1,,2,S,0,S,14,0.021017,0.759367,0.015959
3,27,7,5,0,0,1,,2,S,0,S,13,0.755539,0.016358,0.012359
3,28,8,3,0,0,1,,5,S,0,S,12,0.796327,0,0
3,29,2,5,0,0,1,,3,S,0,S,13,0.003403,0.774747,0.002636
3,30,1,5,0,0,1,,4,S,0,S,11,0,0.76176,0
3,31,3,8,0,0,1,,5,S,0,S,12,0,0.803918,0
3,32,8,9,0,0,1,,1,S,0,S,15,0.015453,0.768618,0.011877
3,33,3,5,0,0,1,,2,S,0,S,14,0.024598,0.750653,0.018465
3,34,2,7,0,0,1,,5,S,0,S,11,0.008995,0.750539,0.006751
3,35,3,7,0,0,1,,4,S,0,S,12,0.000855,0.771139,0.000659
3,36,7,1,0,0,1,,6,S,0,S,11,0.810692,0,0
3,37,4,2,0,0,1,,2,S,0,S,13,0.755721,0.015721,0.011881
3,38,6,3,0,0,1,,3,S,0,S,13,0.79391,0,0
3,39,7,3,0,0,1,,4,S,0,S,12,0.784354,0,0
3,40,1,7,0,0,1,,6,S,0,S,11,0,0.812561,0
3,41,2,3,0,0,1,,1,S,0,S,16,0.018365,0.769508,0.014132
3,42,9,3,0,0,1,,6,S,0,S,11,0.758461,0.003856,0.002925
3,43,3,4,0,0,1,,1,S,0,S,15,0.016062,0.767666,0.01233
3,44,5,4,0,0,1,,1,S,0,S,17,0.764539,0.022229,0.016995
3,45,1,3,0,0,1,,2,S,0,S,12,0.004149,0.76258,0.003164
3,46,2,8,0,0,1,,6,S,0,S,11,0,0.776702,0
3,47,2,4,0,0,1,,2,S,0,S,13,0.018556,0.755401,0.014017
3,48,8,6,0,0,1,,2,S,0,S,15,0.753617,0.026745,0.020156
3,49,8,1,0,0,1,,7,L,0,S,10,0.754786,0,0
3,50,8,4,0,0,1,,4,S,0,S,13,0.795558,0,0
3,51,9,7,0,0,1,,2,S,0,S,15,0.762548,0.024806,0.018916
3,52,1,9,0,0,1,,8,L,0,S,10,0,0.783263,0
3,53,3,6,0,0,1,,3,S,0,S,13,0,0.79819,0
3,54,7,4,0,0,1,,3,S,0,S,13,0.778106,0.000442,0.000344
3,55,4,8,0,0,1,,4,S,0,S,12,0,0.778934,0
3,56,7,6,0,0,1,,1,S,0,S,16,0.755443,0.027237,0.020576
3,57,9,8,0,0,1,,1,S,0,S,21,0.7904,0.010653,0.00842
3,58,3,1,0,0,1,,2,S,0,S,13,0.803012,0,0
3,59,6,4,0,0,1,,2,S,0,S,14,0.752391,0.026189,0.019704
3,60,3,2,0,0,1,,1,S,0,S,15,0.794087,0,0
3,61,4,1,0,0,1,,3,S,0,S,12,0.782875,0,0
3,62,7,9,0,0,1,,2,S,0,S,15,0,0.798266,0
3,63,6,5,0,0,1,,1,S,0,S,15,0.763773,0.020239,0.015458
3,64,5,7,0,0,1,,2,S,0,S,15,0,0.799683,0
3,65,9,1,0,0,1,,8,L,0,S,10,0.76762,0,0
3,66,6,9,0,0,1,,3,S,0,S,13,0,0.782709,0
3,67,2,9,0,0,1,,7,L,0,S,11,0,0.801839,0
3,68,2,1,0,0,1,,1,S,0,S,13,0.752013,0.017294,0.013005
3,69,5,9,0,0,1,,4,S,0,S,12,0.003222,0.765126,0.002465
3,70,3,9,0,0,1,,6,S,0,S,11,0,0.776069,0
3,71,1,8,0,0,1,,7,L,0,S,10,0,0.766094,0
3,72,6,7,0,0,1,,1,S,0,S,17,0.014601,0.779845,0.011387
4,1,9,2,0,0,1,,7,L,0,S,11,0.81055,0,0
4,2,7,8,0,0,1,,1,S,0,S,18,0.035289,0.750471,0.026483
4,3,2,5,0,0,1,,3,S,0,S,12,0.006499,0.763694,0.004963
4,4,8,7,0,0,1,,1,S,0,S,17,0.791993,0.001322,0.001047
4,5,2,1,0,0,1,,1,S,0,S,14,0.765595,0.012953,0.009917
4,6,2,7,0,0,1,,5,S,0,S,11,0,0.76227,0
4,7,4,2,0,0,1,,2,S,0,S,13,0.753441,0.01869,0.014082
4,8,9,1,0,0,1,,8,L,0,S,10,0.782706,0,0
4,9,1,3,0,0,1,,2,S,0,S,13,0,0.79936,0
4,10,8,4,0,0,1,,4,S,0,S,12,0.769486,0,0
4,11,2,8,0,0,1,,6,S,0,S,11,0,0.780859,0
4,12,4,9,0,0,1,,5,S,0,S,12,0.001996,0.766919,0.001531
4,13,6,3,0,0,1,,3,S,0,S,13,0.783081,0,0
4,14,8,1,0,0,1,,7,L,0,S,10,0.757003,0,0
4,15,6,2,0,0,1,,4,S,0,S,12,0.776932,0,0
4,16,5,1,0,0,1,,4,S,0,S,11,0.762118,0,0
4,17,7,3,0,0,1,,4,S,0,S,12,0.784333,0,0
4,18,6,7,0,0,1,,1,S,0,S,16,0.006237,0.786684,0.004907
4,19,4,6,0,0,1,,2,S,0,S,14,0.021576,0.751053,0.016205
4,20,3,4,0,0,1,,1,S,0,S,17,0.004675,0.786674,0.003678
4,21,8,5,0,0,1,,3,S,0,S,13,0.763462,0.011475,0.008761
4,22,1,2,0,0,1,,1,S,0,S,13,0.014976,0.757141,0.011339
4,23,9,3,0,0,1,,6,S,0,S,11,0.785388,0,0
4,24,9,4,0,0,1,,5,S,0,S,11,0.760509,0.000901,0.000685
4,25,5,6,0,0,1,,1,S,0,S,16,0.022211,0.759636,0.016872
4,26,6,1,0,0,1,,5,S,0,S,11,0.781994,0,0
4,27,5,3,0,0,1,,2,S,0,S,14,0.791432,0,0
4,28,4,3,0,0,1,,1,S,0,S,15,0.769843,0.010914,0.008402
4,29,8,6,0,0,1,,2,S,0,S,15,0.785463,0,0
4,30,1,6,0,0,1,,5,S,0,S,11,0,0.790051,0
4,31,3,6,0,0,1,,3,S,0,S,13,0,0.787612,0
4,32,5,4,0,0,1,,1,S,0,S,16,0.797648,0,0
4,33,6,9,0,0,1,,3,S,0,S,13,0.020877,0.752577,0.015712
4,34,5,8,0,0,1,,3,S,0,S,13,0.014018,0.759186,0.010643
4,35,9,5,0,0,1,,4,S,0,S,12,0.778279,0,0
4,36,3,5,0,0,1,,2,S,0,S,14,0,0.791861,0
4,37,8,2,0,0,1,,6,S,0,S,11,0.776393,0,0
4,38,7,5,0,0,1,,2,S,0,S,14,0.774914,0.008604,0.006668
4,39,7,4,0,0,1,,3,S,0,S,13,0.799494,0,0
4,40,1,7,0,0,1,,6,S,0,S,11,0,0.809929,0
4,41,9,7,0,0,1,,2,S,0,S,14,0.798499,0,0
4,42,4,8,0,0,1,,4,S,0,S,13,0,0.799347,0
4,43,2,4,0,0,1,,2,S,0,S,14,0,0.797101,0
4,44,4,5,0,0,1,,1,S,0,S,17,0.002633,0.790465,0.002081
4,45,5,2,0,0,1,,3,S,0,S,13,0.80025,0,0
4,46,5,7,0,0,1,,2,S,0,S,14,0.020803,0.757652,0.015762
4,47,3,7,0,0,1,,4,S,0,S,12,0,0.772059,0
4,48,8,3,0,0,1,,5,S,0,S,12,0.802938,0,0
4,49,7,2,0,0,1,,5,S,0,S,11,0.761194,0.000717,0.000546
4,50,2,6,0,0,1,,4,S,0,S,12,0,0.792721,0
4,51,6,4,0,0,1,,2,S,0,S,14,0.771091,0.011016,0.008494
4,52,2,9,0,0,1,,7,L,0,S,11,0,0.793203,0
4,53,4,1,0,0,1,,3,S,0,S,12,0.794371,0,0
4,54,7,1,0,0,1,,6,S,0,S,11,0.809872,0,0
4,55,9,6,0,0,1,,3,S,0,S,13,0.784624,0,0
4,56,3,8,0,0,1,,5,S,0,S,12,0,0.797518,0
4,57,8,9,0,0,1,,1,S,0,S,20,0.008695,0.785628,0.006831
4,58,1,9,0,0,1,,8,L,0,S,10,0,0.768907,0
4,59,1,8,0,0,1,,7,L,0,S,10,0,0.759724,0
4,60,6,5,0,0,1,,1,S,0,S,18,0.783329,0.012688,0.009939
4,61,3,9,0,0,1,,6,S,0,S,11,0.003673,0.754988,0.002773
4,62,7,6,0,0,1,,1,S,0,S,16,0.759423,0.022829,0.017337
4,63,6,8,0,0,1,,2,S,0,S,14,0.013812,0.767535,0.010601
4,64,3,2,0,0,1,,1,S,0,S,16,0.783406,0.007285,0.005707
4,65,9,8,0,0,1,,1,S,0,S,15,0.780574,0.007483,0.005841
4,66,5,9,0,0,1,,4,S,0,S,13,0,0.787995,0
4,67,3,1,0,0,1,,2,S,0,S,13,0.799148,0,0
4,68,1,5,0,0,1,,4,S,0,S,11,0,0.772678,0
4,69,2,3,0,0,1,,1,S,0,S,16,0,0.795763,0
4,70,7,9,0,0,1,,2,S,0,S,16,0.020158,0.766309,0.015447
4,71,4,7,0,0,1,,3,S,0,S,13,0.01252,0.761106,0.009529
4,72,1,4,0,0,1,,3,S,0,S,12,0,0.789001,0
5,1,1,3,0,0,1,,2,S,0,S,12,0.013394,0.753052,0.010086
5,2,1,5,0,0,1,,4,S,0,S,11,0,0.768164,0
5,3,7,3,0,0,1,,4,S,0,S,12,0.770904,0.001455,0.001122
5,4,2,1,0,0,1,,1,S,0,S,14,0.774374,0.004883,0.003781
5,5,3,8,0,0,1,,5,S,0,S,12,0,0.800446,0
5,6,3,5,0,0,1,,2,S,0,S,14,0,0.799282,0
5,7,3,7,0,0,1,,4,S,0,S,12,0,0.780511,0
5,8,3,2,0,0,1,,1,S,0,S,15,0.762884,0.021768,0.016607
5,9,4,9,0,0,1,,5,S,0,S,12,0,0.794176,0
5,10,5,1,0,0,1,,4,S,0,S,11,0.760388,1.5E-05,1.1E-05
5,11,4,2,0,0,1,,2,S,0,S,13,0.756236,0.017864,0.013509
5,12,8,1,0,0,1,,7,L,0,S,10,0.763424,0,0
5,13,5,7,0,0,1,,2,S,0,S,14,0,0.790104,0
5,14,3,9,0,0,1,,6,S,0,S,11,0,0.770549,0
5,15,1,8,0,0,1,,7,L,0,S,10,0,0.756574,0
5,16,6,3,0,0,1,,3,S,0,S,13,0.787444,0,0
5,17,4,3,0,0,1,,1,S,0,S,16,0.765564,0.021102,0.016155
5,18,8,7,0,0,1,,1,S,0,S,16,0.753393,0.028371,0.021374
5,19,6,5,0,0,1,,1,S,0,S,17,0.791776,0.000318,0.000252
5,20,7,9,0,0,1,,2,S,0,S,14,0.026752,0.751045,0.020092
5,21,5,6,0,0,1,,1,S,0,S,15,0.015221,0.769546,0.011713
5,22,8,5,0,0,1,,3,S,0,S,13,0.770555,0.005246,0.004042
5,23,9,8,0,0,1,,1,S,0,S,18,0.780571,0.009803,0.007652
5,24,5,2,0,0,1,,3,S,0,S,13,0.800219,0,0
5,25,1,2,0,0,1,,1,S,0,S,14,0.006044,0.777664,0.004701
5,26,5,3,0,0,1,,2,S,0,S,14,0.759159,0.020333,0.015436
5,27,3,1,0,0,1,,2,S,0,S,12,0.751546,0.014125,0.010616
5,28,2,3,0,0,1,,1,S,0,S,15,0.009651,0.77421,0.007472
5,29,5,9,0,0,1,,4,S,0,S,12,0.004604,0.765965,0.003526
5,30,1,4,0,0,1,,3,S,0,S,12,0,0.788006,0
5,31,8,6,0,0,1,,2,S,0,S,15,0.799903,0,0
5,32,7,8,0,0,1,,1,S,0,S,17,0.019813,0.769209,0.01524
5,33,1,6,0,0,1,,5,S,0,S,11,0,0.792363,0
5,34,4,1,0,0,1,,3,S,0,S,12,0.794285,0,0
5,35,7,4,0,0,1,,3,S,0,S,13,0.776868,0.001239,0.000962
5,36,4,8,0,0,1,,4,S,0,S,12,0.009772,0.756925,0.007397
5,37,1,9,0,0,1,,8,L,0,S,10,0,0.773906,0
5,38,6,8,0,0,1,,2,S,0,S,15,0.009601,0.773033,0.007422
5,39,9,4,0,0,1,,5,S,0,S,12,0.779876,0,0
5,40,7,2,0,0,1,,5,S,0,S,11,0.761426,0.001021,0.000778
5,41,5,4,0,0,1,,1,S,0,S,17,0.774041,0.014966,0.011584
5,42,9,7,0,0,1,,2,S,0,S,16,0.797072,0,0
5,43,2,4,0,0,1,,2,S,0,S,14,0,0.799122,0
5,44,9,3,0,0,1,,6,S,0,S,11,0.756011,0.002796,0.002114
5,45,3,6,0,0,1,,3,S,0,S,13,0,0.802363,0
5,46,4,7,0,0,1,,3,S,0,S,13,0,0.784315,0
5,47,9,5,0,0,1,,4,S,0,S,13,0.786822,0,0
5,48,8,3,0,0,1,,5,S,0,S,12,0.805503,0,0
5,49,9,1,0,0,1,,8,L,0,S,10,0.768608,0,0
5,50,3,4,0,0,1,,1,S,0,S,16,0.009147,0.779434,0.00713
5,51,2,5,0,0,1,,3,S,0,S,12,0.008257,0.757622,0.006256
5,52,5,8,0,0,1,,3,S,0,S,13,0.002775,0.774972,0.00215
5,53,2,9,0,0,1,,7,L,0,S,11,0,0.798382,0
5,54,4,6,0,0,1,,2,S,0,S,14,0,0.787979,0
5,55,8,4,0,0,1,,4,S,0,S,12,0.76838,0,0
5,56,8,9,0,0,1,,1,S,0,S,18,0.022265,0.766298,0.017061
5,57,7,1,0,0,1,,6,S,0,S,11,0.80919,0,0
5,58,2,8,0,0,1,,6,S,0,S,11,0,0.77546,0
5,59,6,2,0,0,1,,4,S,0,S,12,0.792809,0,0
5,60,6,1,0,0,1,,5,S,0,S,11,0.789751,0,0
5,61,4,5,0,0,1,,1,S,0,S,16,0.002207,0.789549,0.001742
5,62,2,7,0,0,1,,5,S,0,S,11,0,0.760248,0
5,63,6,4,0,0,1,,2,S,0,S,14,0.775376,0.004085,0.003167
5,64,8,2,0,0,1,,6,S,0,S,11,0.786645,0,0
5,65,7,6,0,0,1,,1,S,0,S,18,0.790205,0.005448,0.004305
5,66,6,7,0,0,1,,1,S,0,S,17,0.004699,0.785841,0.003692
5,67,2,6,0,0,1,,4,S,0,S,12,0,0.794612,0
5,68,9,6,0,0,1,,3,S,0,S,14,0.77548,0.005553,0.004306
5,69,9,2,0,0,1,,7,L,0,S,11,0.793582,0,0
5,70,7,5,0,0,1,,2,S,0,S,15,0.798047,0,0
5,71,6,9,0,0,1,,3,S,0,S,14,0,0.801433,0
5,72,1,7,0,0,1,,6,S,0,S,11,0,0.809165,0
6,1,5,7,0,0,1,,2,S,0,S,14,0.012023,0.772129,0.009284
6,2,4,5,0,0,1,,1,S,0,S,15,0.020387,0.763081,0.015557
6,3,6,3,0,0,1,,3,S,0,S,13,0.780996,0,0
6,4,9,3,0,0,1,,6,S,0,S,12,0.800629,0,0
6,5,3,7,0,0,1,,4,S,0,S,12,0.000291,0.77034,0.000224
6,6,2,6,0,0,1,,4,S,0,S,12,0,0.786014,0
6,7,4,7,0,0,1,,3,S,0,S,13,0,0.784989,0
6,8,7,9,0,0,1,,2,S,0,S,16,0,0.797178,0
6,9,6,9,0,0,1,,3,S,0,S,14,0.002294,0.78542,0.001802
6,10,8,4,0,0,1,,4,S,0,S,13,0.795588,0,0
6,11,9,7,0,0,1,,2,S,0,S,16,0.776534,0.014862,0.011541
6,12,3,5,0,0,1,,2,S,0,S,14,0,0.794349,0
6,13,7,2,0,0,1,,5,S,0,S,11,0.755582,0.003761,0.002842
6,14,2,4,0,0,1,,2,S,0,S,13,0.010986,0.76319,0.008384
6,15,9,6,0,0,1,,3,S,0,S,14,0.790243,0,0
6,16,3,6,0,0,1,,3,S,0,S,13,0.003877,0.772634,0.002996
