ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,16,9,4,0,0,1,,5,S,0,S,12,0.780062,0,0
2,17,7,5,0,0,1,,2,S,0,S,14,0.786231,0,0
2,18,4,7,0,0,1,,3,S,0,S,13,0,0.767463,0
2,19,3,4,0,0,1,,1,S,0,S,15,0,0.777844,0
2,20,1,4,0,0,1,,3,S,0,S,12,0,0.772418,0
2,21,7,8,0,0,1,,1,S,0,S,18,0,0.785187,0
2,22,2,3,0,0,1,,1,S,0,S,15,0,0.792877,0
2,23,8,2,0,0,1,,6,S,0,S,11,0.763568,0,0
2,24,7,3,0,0,1,,4,S,0,S,12,0.763906,0,0
2,25,8,6,0,0,1,,2,S,0,S,15,0.773358,0,0
2,26,5,7,0,0,1,,2,S,0,S,14,0.010368,0.754865,0.007826
2,27,1,6,0,0,1,,5,S,0,S,11,0,0.765144,0
2,28,8,1,0,0,1,,7,L,0,S,11,0.800446,0,0
2,29,8,3,0,0,1,,5,S,0,S,12,0.767099,0,0
2,30,7,6,0,0,1,,1,S,0,S,15,0.768043,0.001802,0.001384
2,31,9,1,0,0,1,,8,L,0,S,10,0.758904,0,0
2,32,6,8,0,0,1,,2,S,0,S,15,0,0.79302,0
2,33,2,9,0,0,1,,7,L,0,S,11,0,0.785227,0
2,34,8,5,0,0,1,,3,S,0,S,14,0.790517,0,0
2,35,4,2,0,0,1,,2,S,0,S,13,0.756625,0.003777,0.002858
2,36,6,2,0,0,1,,4,S,0,S,12,0.793715,0,0
2,37,8,9,0,0,1,,1,S,0,S,16,0.007852,0.765607,0.006012
2,38,3,8,0,0,1,,5,S,0,S,11,0,0.755876,0
2,39,3,5,0,0,1,,2,S,0,S,14,0,0.794466,0
2,40,9,2,0,0,1,,7,L,0,S,11,0.788567,0,0
2,41,4,1,0,0,1,,3,S,0,S,12,0.780369,0,0
2,42,1,5,0,0,1,,4,S,0,S,12,0,0.798694,0
2,43,6,3,0,0,1,,3,S,0,S,13,0.778197,0,0
2,44,1,8,0,0,1,,7,L,0,S,11,0,0.810087,0
2,45,4,8,0,0,1,,4,S,0,S,12,0,0.760547,0
2,46,3,2,0,0,1,,1,S,0,S,17,0.7919,0,0
2,47,9,3,0,0,1,,6,S,0,S,12,0.802265,0,0
2,48,2,6,0,0,1,,4,S,0,S,12,0,0.770695,0
2,49,4,9,0,0,1,,5,S,0,S,12,0,0.774088,0
2,50,1,7,0,0,1,,6,S,0,S,11,0,0.793188,0
2,51,3,1,0,0,1,,2,S,0,S,13,0.762365,0,0
2,52,5,9,0,0,1,,4,S,0,S,13,0,0.788607,0
2,53,5,2,0,0,1,,3,S,0,S,13,0.798011,0,0
2,54,9,6,0,0,1,,3,S,0,S,13,0.753053,0.008567,0.006452
2,55,7,4,0,0,1,,3,S,0,S,13,0.788097,0,0
2,56,1,9,0,0,1,,8,L,0,S,10,0,0.756014,0
2,57,7,2,0,0,1,,5,S,0,S,11,0.760961,0,0
2,58,3,9,0,0,1,,6,S,0,S,11,0,0.765185,0
2,59,3,6,0,0,1,,3,S,0,S,13,0,0.789387,0
2,60,8,7,0,0,1,,1,S,0,S,19,0.756145,0.021471,0.016235
2,61,6,4,0,0,1,,2,S,0,S,14,0.788431,0,0
2,62,6,9,0,0,1,,3,S,0,S,14,0,0.774527,0
2,63,6,7,0,0,1,,1,S,0,S,18,0.001236,0.781602,0.000966
2,64,9,5,0,0,1,,4,S,0,S,13,0.795509,0,0
2,65,2,4,0,0,1,,2,S,0,S,14,0,0.794999,0
2,66,2,5,0,0,1,,3,S,0,S,13,0,0.78918,0
2,67,6,5,0,0,1,,1,S,0,S,15,0.755678,0.01318,0.00996
2,68,8,4,0,0,1,,4,S,0,S,13,0.791669,0,0
2,69,6,1,0,0,1,,5,S,0,S,11,0.782132,0,0
2,70,5,3,0,0,1,,2,S,0,S,15,0.789576,0,0
2,71,1,2,0,0,1,,1,S,0,S,15,0,0.778498,0
2,72,7,1,0,0,1,,6,S,0,S,11,0.798235,0,0
3,1,3,2,0,0,1,,1,S,0,S,15,0.777544,0,0
3,2,6,9,0,0,1,,3,S,0,S,13,0,0.766403,0
3,3,6,8,0,0,1,,2,S,0,S,15,0,0.792574,0
