ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
21,58,6,1,0,0,1,,5,S,0,S,11,0.788356,0,0
21,59,5,9,0,0,1,,4,S,0,S,13,0.005129,0.775016,0.003975
21,60,9,8,0,0,1,,1,S,0,S,20,0.78005,0.01483,0.011568
21,61,1,8,0,0,1,,7,L,0,S,10,0,0.759267,0
21,62,5,7,0,0,1,,2,S,0,S,15,0,0.789576,0
21,63,7,6,0,0,1,,1,S,0,S,17,0.776436,0.012288,0.009541
21,64,5,3,0,0,1,,2,S,0,S,14,0.785281,0,0
21,65,8,4,0,0,1,,4,S,0,S,12,0.757253,0.011854,0.008976
21,66,3,1,0,0,1,,2,S,0,S,13,0.79799,0,0
21,67,3,6,0,0,1,,3,S,0,S,13,0,0.804246,0
21,68,3,2,0,0,1,,1,S,0,S,16,0.791951,0.000224,0.000178
21,69,5,1,0,0,1,,4,S,0,S,11,0.777804,0,0
21,70,7,3,0,0,1,,4,S,0,S,12,0.75777,0.007938,0.006015
21,71,8,9,0,0,1,,1,S,0,S,18,0.033215,0.755911,0.025107
21,72,3,7,0,0,1,,4,S,0,S,12,0,0.782957,0
22,1,8,6,0,0,1,,2,S,0,S,14,0.800182,0,0
22,2,9,5,0,0,1,,4,S,0,S,13,0.786217,0,0
22,3,9,6,0,0,1,,3,S,0,S,14,0.791187,0,0
22,4,7,1,0,0,1,,6,S,0,S,11,0.800469,0,0
22,5,7,2,0,0,1,,5,S,0,S,12,0.808109,0,0
22,6,1,7,0,0,1,,6,S,0,S,11,0,0.811447,0
22,7,4,3,0,0,1,,1,S,0,S,16,0.791825,0,0
22,8,8,1,0,0,1,,7,L,0,S,10,0.767517,0,0
22,9,8,9,0,0,1,,1,S,0,S,20,0.040712,0.752052,0.030618
22,10,2,3,0,0,1,,1,S,0,S,16,0.007243,0.781387,0.005659
22,11,7,3,0,0,1,,4,S,0,S,12,0.777674,0,0
22,12,3,1,0,0,1,,2,S,0,S,13,0.793687,0,0
22,13,9,7,0,0,1,,2,S,0,S,16,0.752837,0.030265,0.022785
22,14,2,8,0,0,1,,6,S,0,S,11,0,0.78839,0
22,15,4,5,0,0,1,,1,S,0,S,15,0.022936,0.75738,0.017371
22,16,6,4,0,0,1,,2,S,0,S,13,0.762823,0.012946,0.009875
22,17,7,5,0,0,1,,2,S,0,S,15,0.783632,0.003904,0.003059
22,18,3,5,0,0,1,,2,S,0,S,14,0,0.799919,0
22,19,1,6,0,0,1,,5,S,0,S,11,0,0.786341,0
22,20,9,8,0,0,1,,1,S,0,S,18,0.752337,0.037889,0.028505
22,21,1,8,0,0,1,,7,L,0,S,10,0,0.761202,0
22,22,5,3,0,0,1,,2,S,0,S,13,0.767682,0.008438,0.006477
22,23,2,1,0,0,1,,1,S,0,S,14,0.759621,0.016589,0.012602
22,24,6,5,0,0,1,,1,S,0,S,15,0.754117,0.026789,0.020202
22,25,9,4,0,0,1,,5,S,0,S,12,0.787161,0,0
22,26,3,6,0,0,1,,3,S,0,S,13,0,0.795988,0
22,27,4,2,0,0,1,,2,S,0,S,14,0.780651,0.00182,0.001421
22,28,8,7,0,0,1,,1,S,0,S,16,0.773073,0.015208,0.011757
22,29,2,7,0,0,1,,5,S,0,S,11,0,0.772389,0
22,30,6,7,0,0,1,,1,S,0,S,17,0.012277,0.779189,0.009566
22,31,1,9,0,0,1,,8,L,0,S,10,0,0.775661,0
22,32,8,2,0,0,1,,6,S,0,S,11,0.791886,0,0
22,33,2,4,0,0,1,,2,S,0,S,13,0.019199,0.753815,0.014472
22,34,1,4,0,0,1,,3,S,0,S,12,0,0.785775,0
22,35,5,9,0,0,1,,4,S,0,S,12,0.016721,0.753007,0.012591
