ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
1,1,2,8,8,9,1,C,6,S,1,S,11,0.407158,0.779202,0.317259
1,2,1,9,2,8,1,C,8,L,6,S,9,0.293849,0.813646,0.239089
1,3,9,2,8,9,1,I,7,L,1,S,9,0.780833,0.32495,0.253732
1,4,8,2,8,9,1,I,6,S,1,S,10,0.803748,0.338132,0.271773
1,5,1,8,1,2,1,C,7,L,1,S,9,0.347605,0.750301,0.260808
1,6,1,2,1,8,1,C,1,S,7,L,11,0.382322,0.792359,0.302936
1,7,8,1,2,1,1,C,7,L,1,S,9,0.827501,0.281734,0.233135
1,8,8,1,8,1,1,C,7,L,7,L,8,0.781595,0.272629,0.213086
1,9,2,8,2,8,1,C,6,S,6,S,9,0.302772,0.799285,0.242001
1,10,2,1,8,2,1,C,1,S,6,S,9,0.773712,0.321463,0.24872
1,11,8,9,2,1,0,I,1,S,1,S,13,0.785876,0.429516,0.337547
1,12,1,8,8,2,1,I,7,L,6,S,12,0.498361,0.777845,0.387647
1,13,9,8,2,9,1,I,1,S,7,L,23,0.757034,0.648747,0.491123
1,14,9,1,9,8,1,C,8,L,1,S,9,0.79294,0.3219,0.255248
1,15,9,8,1,9,0,I,1,S,8,L,14,0.505827,0.754026,0.381407
1,16,1,2,2,9,1,C,1,S,7,L,12,0.400337,0.791878,0.317018
1,17,2,9,1,2,1,C,7,L,1,S,11,0.375903,0.789709,0.296854
1,18,1,9,2,9,1,C,8,L,7,L,9,0.314298,0.786796,0.247288
1,19,2,8,2,9,1,C,6,S,7,L,9,0.323221,0.772434,0.249667
1,20,9,8,1,2,1,I,1,S,1,S,17,0.772004,0.49882,0.385091
1,21,8,2,1,9,1,I,6,S,8,L,13,0.766808,0.532523,0.408343
1,22,9,1,9,1,1,C,8,L,8,L,8,0.832011,0.240224,0.199869
1,23,9,8,8,9,1,I,1,S,1,S,13,0.788104,0.408265,0.321755
1,24,8,1,8,2,1,C,7,L,6,S,9,0.850011,0.265418,0.225609
1,25,2,1,1,8,1,I,1,S,7,L,15,0.761611,0.590364,0.449628
1,26,8,1,1,9,1,I,7,L,8,L,12,0.78522,0.488898,0.383892
1,27,2,1,9,8,1,C,1,S,1,S,11,0.80615,0.367856,0.296547
1,28,9,8,8,1,1,C,1,S,7,L,10,0.784776,0.354959,0.278563
1,29,8,2,9,2,1,C,6,S,7,L,9,0.81672,0.292247,0.238684
1,30,1,2,2,1,0,I,1,S,1,S,13,0.764657,0.457122,0.349542
1,31,9,2,1,8,1,I,7,L,7,L,12,0.779818,0.507969,0.396123
1,32,9,8,2,1,1,C,1,S,1,S,11,0.773007,0.386359,0.298659
1,33,9,2,9,8,1,C,7,L,1,S,9,0.759863,0.346195,0.263061
1,34,1,2,8,2,0,I,1,S,6,S,12,0.762119,0.4397,0.335104
1,35,2,9,1,9,1,C,7,L,8,L,10,0.305507,0.843103,0.257574
1,36,2,1,8,9,1,I,1,S,1,S,10,0.766877,0.364537,0.279555
1,37,2,9,2,9,1,C,7,L,7,L,10,0.324111,0.817018,0.264805
1,38,2,9,1,8,1,C,7,L,7,L,9,0.324714,0.772266,0.250765
1,39,2,1,2,1,1,C,1,S,1,S,9,0.751203,0.337779,0.25374
1,40,2,8,9,8,1,I,6,S,1,S,10,0.385748,0.753167,0.290533
1,41,8,1,9,1,1,C,7,L,8,L,8,0.789359,0.268887,0.212248
1,42,2,1,1,2,1,I,1,S,1,S,11,0.772295,0.399129,0.308246
1,43,2,9,9,8,1,I,7,L,1,S,11,0.409758,0.758435,0.310775
1,44,9,2,1,9,1,I,7,L,8,L,11,0.763433,0.473054,0.361145
1,45,1,8,1,8,1,C,7,L,7,L,8,0.292819,0.756488,0.221514
1,46,2,8,9,1,1,I,6,S,8,L,15,0.599425,0.767477,0.460045
1,47,1,8,1,9,1,C,7,L,8,L,9,0.272652,0.843712,0.23004
1,48,9,1,9,2,1,C,8,L,7,L,8,0.794055,0.267574,0.212468
1,49,8,2,2,1,1,C,6,S,1,S,9,0.782819,0.314918,0.246523
1,50,2,1,2,9,1,I,1,S,7,L,14,0.778444,0.534166,0.415819
1,51,8,9,9,2,0,I,1,S,7,L,12,0.791563,0.41033,0.324802
1,52,8,9,2,8,1,C,1,S,6,S,11,0.408705,0.754553,0.308389
1,53,2,9,8,9,1,C,7,L,1,S,12,0.444991,0.765895,0.340816
1,54,1,8,2,8,1,C,7,L,6,S,9,0.267999,0.848699,0.22745
1,55,1,9,9,1,1,I,8,L,8,L,14,0.591578,0.757212,0.44795
1,56,9,8,9,8,1,C,1,S,1,S,14,0.763423,0.443666,0.338705
1,57,8,2,8,2,1,C,6,S,6,S,9,0.805328,0.298602,0.240473
1,58,8,2,1,2,1,I,6,S,1,S,11,0.812662,0.370123,0.300784
1,59,9,2,2,1,1,C,7,L,1,S,9,0.842275,0.27362,0.230464
1,60,9,1,2,9,1,I,8,L,7,L,10,0.771895,0.413372,0.31908
1,61,2,9,9,2,1,I,7,L,7,L,16,0.599201,0.768171,0.460289
1,62,1,8,8,9,1,C,7,L,1,S,10,0.377173,0.778749,0.293723
1,63,1,8,9,2,1,I,7,L,7,L,12,0.512574,0.769084,0.394212
1,64,8,2,9,1,1,C,6,S,8,L,8,0.751758,0.297378,0.223556
1,65,8,9,8,1,0,I,1,S,7,L,11,0.786192,0.391562,0.307842
1,66,8,1,2,8,1,I,7,L,6,S,12,0.779615,0.495241,0.386097
1,67,1,8,9,1,1,I,7,L,8,L,13,0.562762,0.765899,0.431018
1,68,1,2,1,2,1,C,1,S,1,S,15,0.455336,0.759614,0.34588
1,69,8,2,2,8,1,I,6,S,6,S,13,0.761226,0.538757,0.410116
1,70,8,1,8,9,1,I,7,L,1,S,9,0.76606,0.333064,0.255147
1,71,1,2,9,2,0,I,1,S,7,L,12,0.776332,0.430939,0.334552
1,72,9,2,1,2,1,I,7,L,1,S,10,0.814521,0.343414,0.279718
1,73,9,2,9,1,1,C,7,L,8,L,8,0.802254,0.262105,0.210275
1,74,1,2,9,8,1,I,1,S,1,S,20,0.538398,0.768984,0.414019
1,75,8,9,2,9,1,C,1,S,7,L,12,0.415568,0.771268,0.320514
1,76,9,2,9,2,1,C,7,L,7,L,8,0.764298,0.289455,0.22123
1,77,9,2,8,2,1,C,7,L,6,S,8,0.754856,0.294528,0.222326
1,78,1,9,1,9,1,C,8,L,8,L,9,0.298502,0.808659,0.241386
1,79,9,2,2,8,1,I,7,L,6,S,11,0.757962,0.479257,0.363259
1,80,9,2,2,9,1,I,7,L,7,L,11,0.784214,0.443906,0.348117
1,81,2,8,1,2,1,C,6,S,1,S,10,0.361118,0.775139,0.279917
1,82,9,8,2,8,0,I,1,S,6,S,14,0.500391,0.759974,0.380284
1,83,9,1,1,9,1,I,8,L,8,L,10,0.753292,0.439457,0.331039
1,84,8,9,8,2,0,I,1,S,6,S,12,0.77735,0.419091,0.32578
1,85,1,9,9,2,1,I,8,L,7,L,13,0.546522,0.76251,0.416729
1,86,1,8,2,1,1,I,7,L,1,S,11,0.463583,0.760294,0.35246
1,87,1,9,8,2,1,I,8,L,6,S,13,0.532299,0.771552,0.410696
1,88,1,2,8,1,0,I,1,S,7,L,11,0.775604,0.406896,0.31559
1,89,2,9,8,1,1,I,7,L,7,L,17,0.620657,0.767249,0.476199
1,90,9,1,8,9,1,I,8,L,1,S,9,0.81391,0.300655,0.244706
1,91,2,8,1,8,1,C,6,S,7,L,9,0.28985,0.817917,0.237073
1,92,1,9,9,8,1,I,8,L,1,S,10,0.375474,0.769425,0.288899
1,93,9,2,8,1,1,C,7,L,7,L,8,0.794491,0.265847,0.211213
1,94,2,8,8,2,1,I,6,S,6,S,13,0.544427,0.753728,0.41035
1,95,2,1,2,8,1,I,1,S,6,S,15,0.777665,0.569356,0.442768
1,96,8,1,2,9,1,I,7,L,7,L,11,0.767655,0.453745,0.348319
1,97,2,9,2,1,1,I,7,L,1,S,15,0.563007,0.772436,0.434886
