ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
1,112,2,9,1,2,1,C,7,L,1,S,11,0.408498,0.751295,0.306902
1,113,2,1,9,1,1,C,1,S,8,L,9,0.78742,0.314791,0.247872
1,114,8,9,2,8,1,C,1,S,6,S,12,0.388899,0.803964,0.312661
1,115,2,1,9,2,1,C,1,S,7,L,9,0.766998,0.329909,0.253039
1,116,1,9,1,8,1,C,8,L,7,L,9,0.327608,0.77095,0.25257
1,117,8,2,9,1,1,C,6,S,8,L,9,0.801309,0.304661,0.244128
1,118,2,1,2,8,1,I,1,S,6,S,14,0.754919,0.56079,0.423351
1,119,8,1,2,8,1,I,7,L,6,S,12,0.766839,0.497284,0.381336
1,120,1,2,1,8,1,C,1,S,7,L,12,0.415293,0.781042,0.324361
1,121,8,1,1,2,1,I,7,L,1,S,10,0.779789,0.367208,0.286345
1,122,2,1,1,2,1,I,1,S,1,S,11,0.772111,0.400313,0.309086
1,123,9,1,2,1,1,C,8,L,1,S,9,0.784851,0.323215,0.253676
1,124,9,1,1,9,1,I,8,L,8,L,11,0.770635,0.474504,0.36567
1,125,9,1,8,1,1,C,8,L,7,L,8,0.797855,0.264185,0.210782
1,126,9,8,2,9,0,I,1,S,7,L,13,0.471105,0.764049,0.359948
1,127,1,8,9,1,1,I,7,L,8,L,13,0.54107,0.774875,0.419262
1,128,1,8,8,9,1,C,7,L,1,S,10,0.380769,0.766816,0.29198
1,129,1,2,2,1,1,I,1,S,1,S,29,0.634253,0.77265,0.490056
1,130,2,9,2,8,1,C,7,L,6,S,10,0.333347,0.805158,0.268397
1,131,8,1,1,8,1,I,7,L,7,L,12,0.774353,0.489676,0.379183
1,132,9,8,1,2,1,I,1,S,1,S,16,0.755193,0.490785,0.370637
1,133,8,9,8,9,1,C,1,S,1,S,25,0.62916,0.761633,0.479189
1,134,8,2,1,8,1,I,6,S,7,L,13,0.751277,0.537247,0.403621
1,135,2,1,8,9,1,I,1,S,1,S,11,0.825396,0.346291,0.285827
1,136,9,2,2,8,1,I,7,L,6,S,11,0.754352,0.474593,0.35801
1,137,1,2,9,2,0,I,1,S,7,L,12,0.783816,0.419698,0.328966
1,138,2,9,8,9,1,C,7,L,1,S,13,0.443155,0.786992,0.348759
1,139,2,9,9,1,1,I,7,L,8,L,17,0.62762,0.752271,0.47214
1,140,9,1,9,1,1,C,8,L,8,L,8,0.787542,0.272865,0.214893
1,141,9,2,9,1,1,C,7,L,8,L,8,0.758519,0.294444,0.223341
1,142,9,2,1,9,1,I,7,L,8,L,12,0.77334,0.507482,0.392456
1,143,8,1,9,2,1,C,7,L,7,L,9,0.82649,0.285369,0.235855
1,144,1,8,2,9,1,C,7,L,7,L,9,0.271046,0.842534,0.228365
2,1,1,2,2,9,1,C,1,S,7,L,10,0.353618,0.777695,0.275007
2,2,1,2,2,8,1,C,1,S,6,S,10,0.350403,0.781613,0.273879
2,3,8,1,8,2,1,C,7,L,6,S,9,0.794653,0.303582,0.241242
2,4,2,8,8,2,1,I,6,S,6,S,16,0.586183,0.767112,0.449668
2,5,8,1,8,9,1,I,7,L,1,S,10,0.768187,0.370394,0.284532
2,6,9,2,2,9,1,I,7,L,7,L,14,0.775027,0.547139,0.424047
2,7,1,2,1,2,1,C,1,S,1,S,11,0.38526,0.767892,0.295838
2,8,8,9,8,2,0,I,1,S,6,S,12,0.750371,0.441349,0.331175
2,9,9,8,2,9,1,I,1,S,7,L,19,0.762511,0.627513,0.478485
2,10,2,1,9,8,1,C,1,S,1,S,18,0.752456,0.54082,0.406943
2,11,1,2,9,2,1,I,1,S,7,L,18,0.617091,0.7585,0.468063
2,12,1,8,1,9,1,C,7,L,8,L,9,0.298818,0.806854,0.241103
2,13,1,9,2,1,1,I,8,L,1,S,12,0.47921,0.786443,0.376872
