ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
22,50,7,3,0,0,1,,4,S,0,S,15,0.783978,0.013554,0.010626
22,51,7,5,0,0,1,,2,S,0,S,18,0.767621,0.030915,0.023731
22,52,6,8,0,0,1,,2,S,0,S,18,0.035415,0.761881,0.026982
22,53,8,2,0,0,1,,6,S,0,S,14,0.780486,0.011772,0.009188
22,54,8,5,0,0,1,,3,S,0,S,18,0.772513,0.027753,0.02144
22,55,4,8,0,0,1,,4,S,0,S,15,0.009003,0.788234,0.007097
22,56,2,9,0,0,1,,7,L,0,S,14,0.001533,0.79319,0.001216
22,57,4,9,0,0,1,,5,S,0,S,14,0.006835,0.784978,0.005365
22,58,1,2,0,0,1,,1,S,0,S,21,0.042297,0.754157,0.031899
22,59,2,5,0,0,1,,3,S,0,S,16,0.028986,0.766341,0.022213
22,60,1,4,0,0,1,,3,S,0,S,15,0.012743,0.780787,0.009949
22,61,4,2,0,0,1,,2,S,0,S,18,0.785557,0.017311,0.013599
22,62,3,7,0,0,1,,4,S,0,S,17,0.03128,0.765355,0.02394
22,63,3,2,0,0,1,,1,S,0,S,15,0.757761,0.032091,0.024317
22,64,3,4,0,0,1,,1,S,0,S,29,0.014896,0.794846,0.01184
22,65,8,6,0,0,1,,2,S,0,S,22,0.786617,0.021716,0.017082
22,66,3,6,0,0,1,,3,S,0,S,18,0.020591,0.782268,0.016108
22,67,4,5,0,0,1,,1,S,0,S,17,0.005343,0.797617,0.004262
22,68,6,3,0,0,1,,3,S,0,S,16,0.781249,0.01743,0.013617
22,69,2,6,0,0,1,,4,S,0,S,15,0.024063,0.770979,0.018552
22,70,1,8,0,0,1,,7,L,0,S,14,0,0.796254,0
22,71,4,3,0,0,1,,1,S,0,S,27,0.791319,0.018707,0.014803
22,72,6,5,0,0,1,,1,S,0,S,23,0.774205,0.028129,0.021777
23,1,2,8,0,0,1,,6,S,0,S,14,0,0.802103,0
23,2,1,8,0,0,1,,7,L,0,S,13,0.010997,0.773217,0.008503
23,3,5,4,0,0,1,,1,S,0,S,28,0.765392,0.038659,0.029589
23,4,8,2,0,0,1,,6,S,0,S,14,0.791111,0.003531,0.002793
23,5,4,1,0,0,1,,3,S,0,S,14,0.797452,0,0
23,6,7,4,0,0,1,,3,S,0,S,17,0.766463,0.028629,0.021943
23,7,2,1,0,0,1,,1,S,0,S,15,0.774262,0.020107,0.015568
23,8,9,6,0,0,1,,3,S,0,S,19,0.787117,0.01711,0.013468
23,9,3,4,0,0,1,,1,S,0,S,17,0.038726,0.757834,0.029348
23,10,9,7,0,0,1,,2,S,0,S,19,0.766287,0.035656,0.027323
23,11,2,4,0,0,1,,2,S,0,S,16,0.04019,0.753054,0.030265
23,12,8,5,0,0,1,,3,S,0,S,15,0.762693,0.027329,0.020844
23,13,1,5,0,0,1,,4,S,0,S,15,0.014796,0.776051,0.011483
23,14,3,7,0,0,1,,4,S,0,S,16,0.035847,0.759868,0.027239
23,15,3,1,0,0,1,,2,S,0,S,15,0.796191,0.002984,0.002375
23,16,5,1,0,0,1,,4,S,0,S,14,0.798069,0,0
23,17,6,9,0,0,1,,3,S,0,S,17,0.040686,0.756925,0.030796
23,18,2,5,0,0,1,,3,S,0,S,16,0.026119,0.769199,0.020091
23,19,9,8,0,0,0,,1,S,0,S,17,0.015059,0.788981,0.011882
23,20,9,2,0,0,1,,7,L,0,S,15,0.768378,0.025367,0.019491
23,21,7,5,0,0,1,,2,S,0,S,18,0.781639,0.01676,0.0131
23,22,6,7,0,0,1,,1,S,0,S,25,0.031305,0.775637,0.024281
23,23,1,2,0,0,1,,1,S,0,S,17,0.039919,0.752834,0.030052
23,24,1,9,0,0,1,,8,L,0,S,14,0.002811,0.790632,0.002223
23,25,6,4,0,0,1,,2,S,0,S,22,0.77716,0.028054,0.021803
23,26,2,6,0,0,1,,4,S,0,S,16,0.019575,0.778331,0.015236
23,27,2,3,0,0,1,,1,S,0,S,18,0.032432,0.771041,0.025006
23,28,4,7,0,0,1,,3,S,0,S,21,0.031351,0.773518,0.024251
23,29,7,6,0,0,1,,1,S,0,S,18,0.770805,0.025954,0.020005
23,30,2,9,0,0,1,,7,L,0,S,14,0.031748,0.756876,0.024029
23,31,9,3,0,0,1,,6,S,0,S,16,0.776362,0.023707,0.018405
23,32,5,9,0,0,1,,4,S,0,S,17,0.016143,0.787831,0.012718
23,33,2,7,0,0,1,,5,S,0,S,16,0.009595,0.793282,0.007611
23,34,4,6,0,0,1,,2,S,0,S,23,0.012899,0.795087,0.010256
23,35,1,3,0,0,1,,2,S,0,S,16,0.022863,0.773939,0.017695
