ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
2,67,2,3,0,0,1,,1,S,0,S,21,0.034079,0.768056,0.026175
2,68,3,6,0,0,1,,3,S,0,S,21,0.013376,0.79613,0.010649
2,69,1,3,0,0,1,,2,S,0,S,21,0.014346,0.789984,0.011333
2,70,6,3,0,0,1,,3,S,0,S,15,0.761791,0.029039,0.022121
2,71,5,2,0,0,1,,3,S,0,S,18,0.775518,0.025256,0.019586
2,72,9,8,0,0,1,,1,S,0,S,25,0.772788,0.032497,0.025114
3,1,3,1,0,0,1,,2,S,0,S,18,0.791688,0.009197,0.007281
3,2,7,5,0,0,1,,2,S,0,S,17,0.77604,0.021205,0.016456
3,3,8,2,0,0,1,,6,S,0,S,16,0.794831,0.005429,0.004315
3,4,1,9,0,0,1,,8,L,0,S,14,0.029176,0.756749,0.022079
3,5,9,5,0,0,1,,4,S,0,S,16,0.791117,0.008119,0.006423
3,6,2,7,0,0,1,,5,S,0,S,15,0.03256,0.753998,0.02455
3,7,1,3,0,0,1,,2,S,0,S,17,0.027494,0.769604,0.021159
3,8,6,1,0,0,1,,5,S,0,S,14,0.760244,0.023485,0.017854
3,9,2,3,0,0,1,,1,S,0,S,20,0.045133,0.752156,0.033947
3,10,3,6,0,0,1,,3,S,0,S,17,0.004028,0.797171,0.003211
3,11,9,7,0,0,1,,2,S,0,S,20,0.753772,0.041419,0.031221
3,12,7,1,0,0,1,,6,S,0,S,15,0.800365,0,0
3,13,5,9,0,0,1,,4,S,0,S,18,0.038283,0.76093,0.029131
3,14,1,5,0,0,1,,4,S,0,S,17,0.004891,0.798097,0.003904
3,15,6,8,0,0,1,,2,S,0,S,17,0.029784,0.768428,0.022887
3,16,3,5,0,0,1,,2,S,0,S,19,0.04341,0.754011,0.032732
3,17,7,3,0,0,1,,4,S,0,S,16,0.755145,0.035466,0.026782
3,18,2,9,0,0,1,,7,L,0,S,15,0.030358,0.760304,0.023081
3,19,9,1,0,0,1,,8,L,0,S,14,0.781285,0.006687,0.005224
3,20,4,7,0,0,1,,3,S,0,S,17,0.008599,0.794263,0.00683
3,21,3,7,0,0,1,,4,S,0,S,16,0.00172,0.798174,0.001372
3,22,3,2,0,0,1,,1,S,0,S,25,0.76506,0.03706,0.028353
3,23,6,7,0,0,1,,1,S,0,S,32,0.028592,0.774358,0.022141
3,24,6,5,0,0,1,,1,S,0,S,17,0.795636,0.007447,0.005925
3,25,9,6,0,0,1,,3,S,0,S,18,0.77974,0.018319,0.014284
3,26,6,9,0,0,1,,3,S,0,S,34,0.032057,0.773983,0.024811
3,27,9,2,0,0,1,,7,L,0,S,15,0.788921,0.006511,0.005137
3,28,1,4,0,0,1,,3,S,0,S,17,0.016645,0.783253,0.013037
3,29,9,3,0,0,1,,6,S,0,S,15,0.760573,0.029176,0.02219
3,30,4,3,0,0,1,,1,S,0,S,22,0.781492,0.025802,0.020164
3,31,7,2,0,0,1,,5,S,0,S,16,0.794209,0.004247,0.003373
3,32,8,4,0,0,1,,4,S,0,S,17,0.790865,0.011261,0.008906
3,33,2,1,0,0,1,,1,S,0,S,18,0.774575,0.021953,0.017004
3,34,5,1,0,0,1,,4,S,0,S,15,0.766578,0.023121,0.017724
3,35,8,1,0,0,1,,7,L,0,S,14,0.750933,0.030592,0.022973
3,36,4,9,0,0,1,,5,S,0,S,16,0.042382,0.752015,0.031872
3,37,7,6,0,0,1,,1,S,0,S,21,0.763938,0.032578,0.024888
3,38,7,8,0,0,1,,1,S,0,S,17,0.019306,0.779514,0.015049
3,39,7,9,0,0,1,,2,S,0,S,25,0.015493,0.791437,0.012262
3,40,4,1,0,0,1,,3,S,0,S,16,0.773123,0.021993,0.017003
3,41,1,6,0,0,1,,5,S,0,S,15,0.020406,0.769177,0.015696
3,42,8,7,0,0,0,,1,S,0,S,23,0.043838,0.753982,0.033053
3,43,9,4,0,0,1,,5,S,0,S,15,0.751844,0.035825,0.026934
3,44,6,3,0,0,1,,3,S,0,S,16,0.772461,0.023675,0.018288
3,45,2,8,0,0,1,,6,S,0,S,14,0.013914,0.776588,0.010806
3,46,7,4,0,0,1,,3,S,0,S,17,0.791434,0.009074,0.007182
3,47,4,8,0,0,1,,4,S,0,S,15,0.005263,0.795544,0.004187
3,48,5,4,0,0,1,,1,S,0,S,19,0.793598,0.012642,0.010032
3,49,2,4,0,0,1,,2,S,0,S,20,0.01673,0.78775,0.013179
3,50,6,2,0,0,1,,4,S,0,S,15,0.758683,0.030746,0.023326
3,51,4,2,0,0,1,,2,S,0,S,19,0.79274,0.01385,0.01098
3,52,1,8,0,0,1,,7,L,0,S,13,0.025142,0.755239,0.018988
3,53,5,3,0,0,1,,2,S,0,S,18,0.768742,0.031295,0.024058
3,54,3,8,0,0,1,,5,S,0,S,14,0.016877,0.773607,0.013056
3,55,4,6,0,0,1,,2,S,0,S,18,0.032694,0.765227,0.025018
3,56,2,6,0,0,1,,4,S,0,S,16,0.032905,0.756681,0.024898
3,57,3,9,0,0,1,,6,S,0,S,15,0.035335,0.754814,0.026672
3,58,5,2,0,0,1,,3,S,0,S,17,0.785584,0.015569,0.012231
3,59,6,4,0,0,1,,2,S,0,S,16,0.761186,0.032393,0.024657
3,60,3,4,0,0,1,,1,S,0,S,20,0.039351,0.760371,0.029921
3,61,1,2,0,0,1,,1,S,0,S,19,0.016232,0.786421,0.012765
3,62,8,3,0,0,1,,5,S,0,S,16,0.754659,0.037601,0.028376
3,63,5,8,0,0,1,,3,S,0,S,15,0.037646,0.752603,0.028333
3,64,5,6,0,0,1,,1,S,0,S,22,0.032256,0.768477,0.024788
3,65,2,5,0,0,1,,3,S,0,S,19,0.02566,0.775415,0.019897
3,66,5,7,0,0,1,,2,S,0,S,18,0.041168,0.753567,0.031023
3,67,1,7,0,0,1,,6,S,0,S,14,0.031036,0.750972,0.023307
3,68,8,9,0,0,1,,1,S,0,S,23,0.04264,0.759379,0.03238
3,69,9,8,0,0,0,,1,S,0,S,19,0.026095,0.775651,0.020241
3,70,8,5,0,0,1,,3,S,0,S,17,0.774905,0.023866,0.018494
3,71,8,6,0,0,1,,2,S,0,S,22,0.794229,0.010792,0.008571
3,72,4,5,0,0,0,,1,S,0,S,29,0.758322,0.045672,0.034634
4,1,5,9,0,0,1,,4,S,0,S,15,0.038341,0.750195,0.028763
4,2,7,9,0,0,1,,2,S,0,S,24,0.032826,0.769565,0.025262
4,3,3,1,0,0,1,,2,S,0,S,15,0.750893,0.039311,0.029518
4,4,6,7,0,0,1,,1,S,0,S,19,0.038193,0.761369,0.029079
4,5,4,5,0,0,1,,1,S,0,S,26,0.039185,0.763515,0.029918
4,6,9,3,0,0,1,,6,S,0,S,16,0.789702,0.010683,0.008436
4,7,1,5,0,0,1,,4,S,0,S,14,0.020245,0.767813,0.015545
4,8,1,4,0,0,1,,3,S,0,S,14,0.025972,0.758265,0.019693
4,9,4,8,0,0,1,,4,S,0,S,16,0.02896,0.766554,0.022199
4,10,2,8,0,0,1,,6,S,0,S,15,0.033493,0.756709,0.025344
4,11,5,4,0,0,1,,1,S,0,S,25,0.781438,0.023678,0.018503
4,12,5,2,0,0,1,,3,S,0,S,22,0.79518,0.01501,0.011935
4,13,5,7,0,0,1,,2,S,0,S,18,0.039398,0.758604,0.029888
4,14,5,1,0,0,1,,4,S,0,S,15,0.768775,0.026057,0.020032
4,15,9,7,0,0,1,,2,S,0,S,19,0.791771,0.01165,0.009224
4,16,3,2,0,0,1,,1,S,0,S,26,0.784525,0.023951,0.01879
4,17,5,8,0,0,1,,3,S,0,S,16,0.035915,0.758748,0.027251
4,18,6,4,0,0,1,,2,S,0,S,22,0.791751,0.014216,0.011255
4,19,9,5,0,0,1,,4,S,0,S,16,0.762366,0.029928,0.022816
4,20,2,7,0,0,1,,5,S,0,S,17,0.01076,0.791442,0.008516
4,21,2,4,0,0,1,,2,S,0,S,21,0.011426,0.793676,0.009069
4,22,1,8,0,0,1,,7,L,0,S,13,0.009671,0.775901,0.007504
4,23,6,9,0,0,1,,3,S,0,S,16,0.01513,0.783407,0.011853
4,24,5,3,0,0,1,,2,S,0,S,22,0.770437,0.035928,0.02768
4,25,3,7,0,0,1,,4,S,0,S,18,0.011437,0.792999,0.009069
4,26,3,5,0,0,1,,2,S,0,S,23,0.037784,0.764677,0.028893
4,27,4,1,0,0,1,,3,S,0,S,15,0.759363,0.032557,0.024723
4,28,2,6,0,0,1,,4,S,0,S,18,0.03706,0.761728,0.02823
4,29,5,6,0,0,1,,1,S,0,S,22,0.03838,0.765883,0.029395
4,30,7,3,0,0,1,,4,S,0,S,15,0.761177,0.031252,0.023788
4,31,1,3,0,0,1,,2,S,0,S,14,0.027934,0.760406,0.021241
4,32,7,6,0,0,1,,1,S,0,S,16,0.765286,0.029987,0.022949
4,33,6,3,0,0,1,,3,S,0,S,20,0.76657,0.037407,0.028675
4,34,1,7,0,0,1,,6,S,0,S,13,0.028503,0.750253,0.021385
4,35,9,1,0,0,1,,8,L,0,S,14,0.796477,0,0
4,36,3,6,0,0,1,,3,S,0,S,20,0.035612,0.766852,0.027309
4,37,8,6,0,0,1,,2,S,0,S,18,0.786171,0.019387,0.015242
4,38,3,9,0,0,1,,6,S,0,S,15,0.026569,0.764587,0.020314
4,39,7,8,0,0,0,,1,S,0,S,21,0.758209,0.041979,0.031829
4,40,9,6,0,0,1,,3,S,0,S,17,0.785564,0.014994,0.011779
4,41,8,9,0,0,1,,1,S,0,S,18,0.040842,0.756919,0.030914
4,42,8,5,0,0,1,,3,S,0,S,17,0.774214,0.026072,0.020185
4,43,4,6,0,0,1,,2,S,0,S,21,0.034914,0.768372,0.026827
4,44,4,2,0,0,1,,2,S,0,S,23,0.775352,0.030445,0.023605
4,45,8,4,0,0,1,,4,S,0,S,17,0.783074,0.01733,0.013571
4,46,7,5,0,0,1,,2,S,0,S,16,0.786805,0.012032,0.009467
4,47,2,9,0,0,1,,7,L,0,S,15,0.008605,0.787323,0.006775
4,48,8,2,0,0,1,,6,S,0,S,16,0.762102,0.034607,0.026374
4,49,9,2,0,0,1,,7,L,0,S,16,0.791439,0.008429,0.006671
4,50,6,8,0,0,1,,2,S,0,S,17,0.017269,0.784917,0.013555
4,51,6,5,0,0,1,,1,S,0,S,23,0.777892,0.027618,0.021484
4,52,7,2,0,0,1,,5,S,0,S,15,0.762675,0.029204,0.022273
4,53,7,1,0,0,1,,6,S,0,S,13,0.754649,0.026558,0.020042
4,54,3,8,0,0,1,,5,S,0,S,16,0.020282,0.777867,0.015777
4,55,2,1,0,0,1,,1,S,0,S,16,0.768606,0.028214,0.021685
4,56,9,8,0,0,1,,1,S,0,S,26,0.794869,0.01279,0.010166
4,57,6,1,0,0,1,,5,S,0,S,15,0.781511,0.015847,0.012385
4,58,8,1,0,0,1,,7,L,0,S,14,0.78563,0.009681,0.007605
4,59,1,2,0,0,1,,1,S,0,S,14,0.030768,0.755609,0.023249
4,60,4,7,0,0,1,,3,S,0,S,18,0.026279,0.774073,0.020342
4,61,4,3,0,0,1,,1,S,0,S,24,0.780399,0.027699,0.021617
4,62,7,4,0,0,1,,3,S,0,S,16,0.791323,0.006822,0.005398
4,63,8,3,0,0,1,,5,S,0,S,16,0.759143,0.037849,0.028733
4,64,4,9,0,0,1,,5,S,0,S,15,0.033225,0.755743,0.02511
4,65,8,7,0,0,1,,1,S,0,S,21,0.77962,0.026353,0.020545
4,66,2,5,0,0,1,,3,S,0,S,20,0.015665,0.78988,0.012374
4,67,3,4,0,0,1,,1,S,0,S,26,0.041526,0.758398,0.031493
4,68,1,6,0,0,1,,5,S,0,S,14,0.009666,0.782876,0.007568
4,69,1,9,0,0,1,,8,L,0,S,13,0,0.78907,0
4,70,9,4,0,0,1,,5,S,0,S,16,0.768207,0.023666,0.01818
4,71,2,3,0,0,1,,1,S,0,S,21,0.044755,0.757311,0.033893
4,72,6,2,0,0,1,,4,S,0,S,20,0.780024,0.02567,0.020023
5,1,8,2,0,0,1,,6,S,0,S,16,0.763112,0.028463,0.021721
5,2,6,2,0,0,1,,4,S,0,S,16,0.779384,0.018902,0.014732
5,3,3,9,0,0,1,,6,S,0,S,15,0.014066,0.780568,0.01098
5,4,6,7,0,0,0,,1,S,0,S,22,0.79503,0.012608,0.010024
5,5,7,8,0,0,1,,1,S,0,S,25,0.020666,0.786786,0.01626
5,6,4,3,0,0,1,,1,S,0,S,21,0.787306,0.018421,0.014503
5,7,2,1,0,0,1,,1,S,0,S,22,0.766803,0.036734,0.028168
5,8,6,3,0,0,1,,3,S,0,S,15,0.767519,0.025878,0.019862
5,9,4,1,0,0,1,,3,S,0,S,15,0.753794,0.034912,0.026316
5,10,1,8,0,0,1,,7,L,0,S,13,0.009523,0.778232,0.007411
5,11,2,9,0,0,1,,7,L,0,S,13,0.012148,0.771764,0.009375
5,12,4,5,0,0,1,,1,S,0,S,18,0.029855,0.769292,0.022967
5,13,5,7,0,0,1,,2,S,0,S,21,0.011005,0.79469,0.008745
5,14,9,3,0,0,1,,6,S,0,S,15,0.760797,0.03152,0.02398
5,15,5,3,0,0,1,,2,S,0,S,17,0.795356,0.007796,0.0062
5,16,2,5,0,0,1,,3,S,0,S,15,0.001262,0.799115,0.001008
5,17,5,9,0,0,1,,4,S,0,S,16,0.019868,0.774946,0.015397
5,18,6,8,0,0,1,,2,S,0,S,17,0.028043,0.771766,0.021642
5,19,4,9,0,0,1,,5,S,0,S,15,0.000838,0.795733,0.000667
5,20,1,6,0,0,1,,5,S,0,S,15,0.033699,0.75839,0.025557
5,21,7,2,0,0,1,,5,S,0,S,15,0.800083,0,0
5,22,4,2,0,0,0,,2,S,0,S,28,0.039003,0.762901,0.029755
5,23,1,3,0,0,1,,2,S,0,S,17,0.022592,0.779122,0.017602
5,24,7,3,0,0,1,,4,S,0,S,14,0.773969,0.015877,0.012288
5,25,8,3,0,0,1,,5,S,0,S,15,0.753573,0.033593,0.025315
5,26,3,6,0,0,1,,3,S,0,S,26,0.04559,0.757697,0.034544
5,27,5,8,0,0,1,,3,S,0,S,16,0.004645,0.797062,0.003702
5,28,6,4,0,0,1,,2,S,0,S,18,0.76377,0.0335,0.025586
5,29,9,1,0,0,1,,8,L,0,S,14,0.79822,0,0
5,30,8,5,0,0,1,,3,S,0,S,19,0.794936,0.008807,0.007001
5,31,5,4,0,0,1,,1,S,0,S,26,0.784318,0.020049,0.015725
5,32,6,5,0,0,1,,1,S,0,S,18,0.773854,0.027707,0.021441
5,33,7,1,0,0,1,,6,S,0,S,13,0.782883,0.003986,0.00312
5,34,9,8,0,0,0,,1,S,0,S,17,0.016886,0.78642,0.013279
5,35,7,5,0,0,1,,2,S,0,S,16,0.795698,0.005406,0.004301
5,36,8,6,0,0,1,,2,S,0,S,17,0.776495,0.020918,0.016243
5,37,8,1,0,0,1,,7,L,0,S,14,0.791678,0.000364,0.000288
5,38,8,4,0,0,1,,4,S,0,S,19,0.784113,0.015239,0.011949
5,39,3,8,0,0,1,,5,S,0,S,15,0.002909,0.797478,0.00232
5,40,3,4,0,0,1,,1,S,0,S,20,0.0106,0.795417,0.008431
5,41,8,9,0,0,1,,1,S,0,S,18,0.012314,0.786716,0.009687
5,42,4,8,0,0,1,,4,S,0,S,14,0.026613,0.760135,0.020229
5,43,2,4,0,0,1,,2,S,0,S,15,0.002332,0.795306,0.001855
5,44,5,1,0,0,1,,4,S,0,S,14,0.764684,0.02274,0.017389
5,45,2,8,0,0,1,,6,S,0,S,13,0.006023,0.782265,0.004712
5,46,3,7,0,0,1,,4,S,0,S,17,0.035485,0.760209,0.026976
5,47,1,5,0,0,1,,4,S,0,S,15,0.007844,0.791317,0.006207
5,48,1,4,0,0,1,,3,S,0,S,15,0.00888,0.78752,0.006993
5,49,1,7,0,0,1,,6,S,0,S,14,0.021056,0.767706,0.016165
5,50,9,2,0,0,1,,7,L,0,S,16,0.770661,0.026174,0.020171
5,51,7,4,0,0,1,,3,S,0,S,16,0.788757,0.008855,0.006985
5,52,4,6,0,0,1,,2,S,0,S,21,0.022249,0.782696,0.017414
5,53,3,5,0,0,1,,2,S,0,S,19,0.047113,0.751177,0.03539
5,54,2,6,0,0,1,,4,S,0,S,15,0.025277,0.768577,0.019428
5,55,6,9,0,0,1,,3,S,0,S,18,0.017263,0.784618,0.013545
5,56,8,7,0,0,1,,1,S,0,S,23,0.780362,0.021257,0.016588
5,57,5,6,0,0,0,,1,S,0,S,19,0.758825,0.039727,0.030146
5,58,7,6,0,0,1,,1,S,0,S,15,0.781524,0.013908,0.010869
5,59,9,6,0,0,1,,3,S,0,S,17,0.784093,0.018575,0.014565
5,60,2,3,0,0,1,,1,S,0,S,17,0.008753,0.795903,0.006966
