ANN,trial,N1,N2,P1,P2,Succ.,,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc,,Size
5,39,8,9,0,0,1,,1,S,0,S,18,0.012057,0.770326,0.009288,,L
5,40,7,5,0,0,1,,2,S,0,S,16,0.779121,0.005293,0.004124,,0
5,41,6,5,0,0,1,,1,S,0,S,18,0.757732,0.02713,0.020557,,0
5,42,2,9,0,0,1,,7,L,0,S,13,0.011895,0.755686,0.008989,,0
5,43,3,9,0,0,1,,6,S,0,S,15,0.013773,0.764306,0.010527,,0
5,44,8,3,0,0,1,,5,S,0,S,16,0.786276,0,0,,0
5,45,5,6,0,0,0,,1,S,0,S,20,0.788303,0.003633,0.002864,,0
5,46,5,8,0,0,1,,3,S,0,S,16,0.004548,0.780456,0.00355,,0
5,47,3,1,0,0,1,,2,S,0,S,15,0.763979,0.015556,0.011884,,0
5,48,4,8,0,0,1,,4,S,0,S,15,0,0.794199,0,,0
5,49,6,1,0,0,1,,5,S,0,S,14,0.78484,0,0,,0
5,50,9,2,0,0,1,,7,L,0,S,16,0.754606,0.025629,0.019339,,0
5,51,5,1,0,0,1,,4,S,0,S,15,0.798395,0,0,,0
5,52,6,3,0,0,1,,3,S,0,S,15,0.751529,0.025339,0.019043,,0
5,53,2,6,0,0,1,,4,S,0,S,15,0.024751,0.752565,0.018627,,0
5,54,5,3,0,0,1,,2,S,0,S,17,0.778786,0.007633,0.005945,,0
5,55,3,2,0,0,1,,1,S,0,S,22,0.756051,0.031406,0.023744,,0
5,56,7,6,0,0,1,,1,S,0,S,15,0.765242,0.013618,0.010421,,0
5,57,9,4,0,0,1,,5,S,0,S,19,0.775153,0.012774,0.009902,,0
5,58,4,2,0,0,0,,2,S,0,S,29,0.003199,0.790457,0.002529,,0
5,59,8,7,0,0,1,,1,S,0,S,23,0.764104,0.020814,0.015904,,0
5,60,7,9,0,0,0,,2,S,0,S,28,0.792145,0.000549,0.000435,,0
5,61,6,2,0,0,1,,4,S,0,S,16,0.763147,0.018508,0.014124,,0
5,62,4,5,0,0,1,,1,S,0,S,18,0.029233,0.753265,0.02202,,0
5,63,2,5,0,0,1,,3,S,0,S,15,0.001235,0.782466,0.000967,,0
5,64,2,7,0,0,1,,5,S,0,S,14,0.015331,0.757994,0.011621,,0
5,65,7,4,0,0,1,,3,S,0,S,16,0.772325,0.008671,0.006697,,0
5,66,9,5,0,0,1,,4,S,0,S,19,0.785553,0.006547,0.005143,,0
5,67,1,7,0,0,1,,6,S,0,S,14,0.020618,0.751712,0.015498,,0
5,68,1,3,0,0,1,,2,S,0,S,17,0.022122,0.76289,0.016876,,0
5,69,1,6,0,0,1,,5,S,0,S,16,0,0.791335,0,,0
5,70,3,5,0,0,1,,2,S,0,S,20,0.010474,0.781403,0.008185,,0
5,71,6,4,0,0,1,,2,S,0,S,19,0.793226,0,0,,0
5,72,4,3,0,0,1,,1,S,0,S,21,0.770904,0.018037,0.013905,,0
6,1,9,7,0,0,0,,2,S,0,S,18,0.0298,0.756253,0.022537,,0
6,2,3,6,0,0,1,,3,S,0,S,21,0.007595,0.782613,0.005944,,0
6,3,2,9,0,0,1,,7,L,0,S,15,0.010763,0.772181,0.008311,,0
6,4,6,4,0,0,1,,2,S,0,S,16,0.762044,0.020789,0.015842,,0
6,5,6,1,0,0,1,,5,S,0,S,14,0.752869,0.021131,0.015909,,0
6,6,5,8,0,0,1,,3,S,0,S,15,0.018342,0.760306,0.013946,,0
6,7,5,1,0,0,1,,4,S,0,S,17,0.778827,0.008938,0.006961,,0
6,8,1,2,0,0,1,,1,S,0,S,22,0.009651,0.78334,0.00756,,S
6,9,7,8,0,0,1,,1,S,0,S,21,0.019446,0.768532,0.014945,,0
6,10,5,9,0,0,1,,4,S,0,S,16,0,0.791309,0,,0
6,11,7,1,0,0,1,,6,S,0,S,14,0.759692,0.013828,0.010505,,0
6,12,7,5,0,0,1,,2,S,0,S,20,0.760836,0.022755,0.017313,,0
6,13,2,3,0,0,1,,1,S,0,S,22,0.015821,0.775623,0.012271,,0
6,14,3,8,0,0,1,,5,S,0,S,17,0.002508,0.785424,0.00197,,0
6,15,2,6,0,0,1,,4,S,0,S,16,0.019812,0.761378,0.015085,,0
6,16,8,9,0,0,1,,1,S,0,S,35,0.017653,0.774838,0.013678,,L
6,17,9,1,0,0,1,,8,L,0,S,14,0.762646,0.013554,0.010337,,0
6,18,7,9,0,0,1,,2,S,0,S,25,0.032138,0.755992,0.024296,,0
6,19,9,8,0,0,0,,1,S,0,S,21,0.003416,0.791375,0.002704,,L
6,20,7,3,0,0,1,,4,S,0,S,16,0.781327,0.002252,0.00176,,0
6,21,8,2,0,0,1,,6,S,0,S,14,0.768715,0.007299,0.005611,,0
6,22,8,7,0,0,0,,1,S,0,S,19,0.020739,0.766388,0.015894,,0
6,23,8,5,0,0,1,,3,S,0,S,20,0.788592,0.000668,0.000527,,0
6,24,7,6,0,0,1,,1,S,0,S,20,0.782635,0.006201,0.004853,,0
6,25,4,1,0,0,1,,3,S,0,S,15,0.764467,0.014217,0.010868,,0
6,26,1,8,0,0,1,,7,L,0,S,14,0,0.793411,0,,0
6,27,1,6,0,0,1,,5,S,0,S,15,0,0.797585,0,,0
6,28,4,8,0,0,1,,4,S,0,S,17,0.019897,0.76314,0.015185,,0
6,29,3,2,0,0,1,,1,S,0,S,15,0.758089,0.019755,0.014976,,0
6,30,4,2,0,0,1,,2,S,0,S,15,0.769834,0.010362,0.007977,,0
6,31,8,6,0,0,1,,2,S,0,S,19,0.762878,0.021252,0.016212,,0
6,32,1,4,0,0,1,,3,S,0,S,16,0.015259,0.767381,0.011709,,0
6,33,5,6,0,0,1,,1,S,0,S,17,0.018493,0.764911,0.014146,,0
6,34,4,3,0,0,1,,1,S,0,S,18,0.789547,0,0,,0
6,35,7,2,0,0,1,,5,S,0,S,14,0.763787,0.010993,0.008396,,0
6,36,8,3,0,0,1,,5,S,0,S,16,0.789311,0,0,,0
6,37,6,7,0,0,1,,1,S,0,S,18,0.003585,0.789121,0.002829,,0
6,38,8,1,0,0,1,,7,L,0,S,14,0.76475,0.01004,0.007678,,0
6,39,9,5,0,0,1,,4,S,0,S,20,0.757401,0.027902,0.021133,,0
6,40,1,7,0,0,1,,6,S,0,S,13,0.01212,0.757392,0.009179,,0
6,41,4,9,0,0,1,,5,S,0,S,18,0.014336,0.773622,0.01109,,0
6,42,2,5,0,0,1,,3,S,0,S,16,0.015847,0.765417,0.01213,,0
6,43,8,4,0,0,1,,4,S,0,S,16,0.785244,0.000413,0.000324,,0
6,44,4,6,0,0,1,,2,S,0,S,23,0.008242,0.782451,0.006449,,0
6,45,3,5,0,0,1,,2,S,0,S,20,0.026218,0.757451,0.019859,,0
6,46,6,2,0,0,1,,4,S,0,S,14,0.757236,0.018079,0.01369,,0
6,47,5,3,0,0,1,,2,S,0,S,26,0.785525,0.008064,0.006335,,0
6,48,4,5,0,0,1,,1,S,0,S,22,0.014795,0.772787,0.011434,,0
6,49,3,9,0,0,1,,6,S,0,S,17,0.027499,0.75533,0.020771,,0
6,50,2,8,0,0,1,,6,S,0,S,15,0,0.786294,0,,0
6,51,1,3,0,0,1,,2,S,0,S,16,0.023555,0.755297,0.017791,,0
6,52,7,4,0,0,1,,3,S,0,S,16,0.776844,0.006928,0.005382,,0
6,53,1,5,0,0,1,,4,S,0,S,15,0,0.799082,0,,0
6,54,9,2,0,0,1,,7,L,0,S,14,0.766739,0.010703,0.008206,,0
6,55,3,7,0,0,1,,4,S,0,S,16,0.007716,0.777446,0.005999,,0
6,56,6,8,0,0,1,,2,S,0,S,19,0.027796,0.759156,0.021101,,0
6,57,4,7,0,0,1,,3,S,0,S,16,0.021097,0.760111,0.016036,,0
6,58,5,7,0,0,1,,2,S,0,S,15,0,0.786531,0,,0
6,59,9,4,0,0,1,,5,S,0,S,16,0.77946,0.007011,0.005465,,0
6,60,6,3,0,0,1,,3,S,0,S,16,0.767689,0.015178,0.011652,,0
6,61,5,4,0,0,1,,1,S,0,S,36,0.782433,0.012325,0.009643,,0
6,62,5,2,0,0,1,,3,S,0,S,17,0.787566,0.002321,0.001828,,0
6,63,2,7,0,0,1,,5,S,0,S,14,0.017159,0.758863,0.013022,,0
6,64,1,9,0,0,1,,8,L,0,S,14,0,0.78493,0,,0
6,65,9,6,0,0,1,,3,S,0,S,20,0.780573,0.010222,0.007979,,0
6,66,6,9,0,0,1,,3,S,0,S,21,0.026937,0.763819,0.020575,,0
6,67,2,4,0,0,1,,2,S,0,S,21,0.014055,0.778791,0.010946,,0
6,68,6,5,0,0,1,,1,S,0,S,22,0.766042,0.022214,0.017017,,0
6,69,3,4,0,0,0,,1,S,0,S,19,0.794149,0,0,,0
6,70,3,1,0,0,1,,2,S,0,S,15,0.75225,0.023961,0.018025,,0
6,71,9,3,0,0,1,,6,S,0,S,16,0.784104,0.002196,0.001722,,0
6,72,2,1,0,0,1,,1,S,0,S,18,0.773668,0.015298,0.011836,,S
7,1,3,5,0,0,1,,2,S,0,S,18,0.015511,0.776251,0.012041,,0
7,2,9,1,0,0,1,,8,L,0,S,15,0.760958,0.018301,0.013926,,0
7,3,5,3,0,0,1,,2,S,0,S,20,0.755458,0.028286,0.021369,,0
7,4,4,6,0,0,1,,2,S,0,S,22,0.004477,0.787829,0.003527,,0
7,5,4,3,0,0,1,,1,S,0,S,19,0.760808,0.025325,0.019267,,0
7,6,1,7,0,0,1,,6,S,0,S,15,0,0.785523,0,,0
7,7,1,6,0,0,1,,5,S,0,S,16,0,0.795805,0,,0
7,8,4,8,0,0,1,,4,S,0,S,18,0.018397,0.765921,0.014091,,0
7,9,3,7,0,0,1,,4,S,0,S,16,0.013296,0.772862,0.010276,,0
7,10,5,7,0,0,1,,2,S,0,S,18,0.010625,0.776787,0.008253,,0
7,11,5,4,0,0,1,,1,S,0,S,23,0.760213,0.028352,0.021554,,0
7,12,3,8,0,0,1,,5,S,0,S,16,0.009151,0.77457,0.007088,,0
7,13,1,2,0,0,1,,1,S,0,S,25,0.034629,0.751998,0.026041,,S
7,14,3,4,0,0,1,,1,S,0,S,20,0.016358,0.777508,0.012718,,0
7,15,1,8,0,0,1,,7,L,0,S,15,0,0.784824,0,,0
7,16,2,9,0,0,1,,7,L,0,S,15,0.02137,0.755207,0.016139,,0
7,17,9,2,0,0,1,,7,L,0,S,15,0.782183,0.000124,9.7E-05,,0
7,18,6,1,0,0,1,,5,S,0,S,17,0.790853,0.000587,0.000464,,0
7,19,2,7,0,0,1,,5,S,0,S,16,0.019874,0.764352,0.015191,,0
7,20,4,9,0,0,1,,5,S,0,S,17,0.003955,0.782219,0.003094,,0
7,21,2,8,0,0,1,,6,S,0,S,16,0.015335,0.766527,0.011754,,0
7,22,2,3,0,0,1,,1,S,0,S,25,0.019144,0.773646,0.014811,,0
7,23,8,2,0,0,1,,6,S,0,S,15,0.768808,0.012006,0.00923,,0
7,24,1,9,0,0,1,,8,L,0,S,14,0.013423,0.759492,0.010195,,0
7,25,1,3,0,0,1,,2,S,0,S,17,0.030419,0.750797,0.022839,,0
7,26,6,9,0,0,1,,3,S,0,S,17,0.016591,0.767447,0.012733,,0
7,27,6,8,0,0,1,,2,S,0,S,19,0.003788,0.786876,0.00298,,0
7,28,8,7,0,0,0,,1,S,0,S,24,0.024506,0.769084,0.018847,,0
7,29,2,1,0,0,1,,1,S,0,S,20,0.766989,0.023541,0.018056,,S
7,30,6,2,0,0,1,,4,S,0,S,16,0.777425,0.007502,0.005832,,0
7,31,8,6,0,0,1,,2,S,0,S,21,0.759292,0.028554,0.021681,,0
7,32,3,9,0,0,1,,6,S,0,S,15,0.016519,0.761628,0.012581,,0
7,33,9,7,0,0,1,,2,S,0,S,24,0.751549,0.036884,0.02772,,0
7,34,5,6,0,0,1,,1,S,0,S,20,0.030415,0.751277,0.02285,,0
7,35,9,6,0,0,1,,3,S,0,S,19,0.75352,0.029862,0.022502,,0
7,36,9,8,0,0,1,,1,S,0,S,30,0.764363,0.024036,0.018372,,L
7,37,7,5,0,0,1,,2,S,0,S,18,0.771903,0.01851,0.014288,,0
7,38,5,9,0,0,1,,4,S,0,S,17,0,0.79225,0,,0
7,39,8,3,0,0,1,,5,S,0,S,17,0.782147,0.007045,0.005511,,0
7,40,8,5,0,0,1,,3,S,0,S,19,0.77172,0.020683,0.015962,,0
7,41,3,1,0,0,1,,2,S,0,S,21,0.781356,0.012808,0.010008,,0
7,42,4,1,0,0,1,,3,S,0,S,17,0.770766,0.015656,0.012067,,0
7,43,5,8,0,0,1,,3,S,0,S,18,0.002587,0.783172,0.002026,,0
7,44,3,2,0,0,1,,1,S,0,S,19,0.793462,0,0,,0
7,45,6,4,0,0,1,,2,S,0,S,20,0.781452,0.012892,0.010074,,0
7,46,4,5,0,0,1,,1,S,0,S,28,0.030691,0.761673,0.023376,,0
7,47,8,1,0,0,1,,7,L,0,S,16,0.79275,0,0,,0
7,48,2,6,0,0,1,,4,S,0,S,18,0,0.794691,0,,0
7,49,1,4,0,0,1,,3,S,0,S,17,8.2E-05,0.791681,6.5E-05,,0
7,50,6,7,0,0,1,,1,S,0,S,19,0.01679,0.774427,0.013002,,0
7,51,6,5,0,0,1,,1,S,0,S,25,0.773769,0.021562,0.016684,,0
7,52,8,4,0,0,1,,4,S,0,S,17,0.751082,0.033831,0.02541,,0
7,53,2,4,0,0,1,,2,S,0,S,21,0.004962,0.792229,0.003931,,0
7,54,7,2,0,0,1,,5,S,0,S,15,0.781862,0.001121,0.000877,,0
7,55,5,1,0,0,1,,4,S,0,S,18,0.79004,0,0,,0
7,56,9,4,0,0,1,,5,S,0,S,17,0.78292,0.006963,0.005451,,0
7,57,7,8,0,0,1,,1,S,0,S,34,0.025844,0.763387,0.019729,,0
7,58,5,2,0,0,1,,3,S,0,S,17,0.787252,0,0,,0
7,59,7,3,0,0,1,,4,S,0,S,16,0.758029,0.023249,0.017623,,0
7,60,9,3,0,0,1,,6,S,0,S,16,0.759563,0.021239,0.016133,,0
7,61,4,2,0,0,1,,2,S,0,S,16,0.761439,0.019156,0.014586,,0
7,62,2,5,0,0,1,,3,S,0,S,18,0.028274,0.7601,0.021491,,0
7,63,7,1,0,0,1,,6,S,0,S,15,0.76023,0.01964,0.014931,,0
7,64,8,9,0,0,1,,1,S,0,S,19,0.011274,0.778255,0.008774,,L
7,65,7,9,0,0,1,,2,S,0,S,20,0.027125,0.758543,0.020575,,0
7,66,6,3,0,0,1,,3,S,0,S,18,0.750468,0.033284,0.024979,,0
7,67,7,4,0,0,1,,3,S,0,S,17,0.780761,0.009492,0.007411,,0
7,68,3,6,0,0,1,,3,S,0,S,17,0.022574,0.760846,0.017175,,0
7,69,7,6,0,0,1,,1,S,0,S,20,0.791675,0.001062,0.00084,,0
7,70,1,5,0,0,1,,4,S,0,S,16,0.005224,0.782984,0.004091,,0
7,71,9,5,0,0,1,,4,S,0,S,18,0.775889,0.014485,0.011239,,0
7,72,4,7,0,0,1,,3,S,0,S,18,0.028832,0.756558,0.021813,,0
8,1,9,4,0,0,1,,5,S,0,S,15,0.79413,0,0,,0
8,2,2,6,0,0,1,,4,S,0,S,17,0.025286,0.756639,0.019132,,0
8,3,9,6,0,0,1,,3,S,0,S,15,0.770893,0.008085,0.006233,,0
8,4,1,5,0,0,1,,4,S,0,S,16,0.021761,0.7614,0.016569,,0
8,5,4,7,0,0,1,,3,S,0,S,20,0.030251,0.757331,0.02291,,0
8,6,5,3,0,0,1,,2,S,0,S,22,0.777376,0.015332,0.011919,,0
8,7,9,5,0,0,1,,4,S,0,S,15,0.789192,0,0,,0
8,8,3,1,0,0,1,,2,S,0,S,17,0.764828,0.019072,0.014587,,0
8,9,4,5,0,0,1,,1,S,0,S,29,0.007,0.789916,0.005529,,0
8,10,2,4,0,0,1,,2,S,0,S,19,0.028267,0.753694,0.021304,,0
8,11,6,4,0,0,1,,2,S,0,S,22,0.753891,0.030255,0.022809,,0
8,12,7,9,0,0,1,,2,S,0,S,24,0.012577,0.7835,0.009854,,0
8,13,2,8,0,0,1,,6,S,0,S,16,0.025696,0.75538,0.01941,,0
8,14,3,9,0,0,1,,6,S,0,S,14,0.00139,0.779886,0.001084,,0
8,15,6,2,0,0,1,,4,S,0,S,17,0.774757,0.012392,0.009601,,0
8,16,5,8,0,0,1,,3,S,0,S,20,0.002452,0.793526,0.001946,,0
8,17,1,2,0,0,1,,1,S,0,S,21,0.025933,0.765337,0.019848,,S
8,18,7,5,0,0,1,,2,S,0,S,15,0.758615,0.019489,0.014785,,0
8,19,2,3,0,0,1,,1,S,0,S,19,0.019362,0.768058,0.014871,,0
8,20,8,1,0,0,1,,7,L,0,S,13,0.764322,0.005009,0.003829,,0
8,21,8,2,0,0,1,,6,S,0,S,14,0.77971,0,0,,0
8,22,6,3,0,0,1,,3,S,0,S,23,0.792585,0.002052,0.001627,,0
8,23,8,6,0,0,1,,2,S,0,S,16,0.791669,0,0,,0
8,24,6,8,0,0,1,,2,S,0,S,19,0.031381,0.754794,0.023686,,0
8,25,6,7,0,0,1,,1,S,0,S,21,0.024417,0.763814,0.01865,,0
8,26,5,7,0,0,1,,2,S,0,S,21,0.036772,0.750015,0.027579,,0
8,27,5,2,0,0,1,,3,S,0,S,17,0.78296,0.007066,0.005533,,0
8,28,8,5,0,0,1,,3,S,0,S,15,0.765374,0.013063,0.009998,,0
8,29,4,2,0,0,1,,2,S,0,S,17,0.767173,0.019656,0.01508,,0
8,30,3,6,0,0,1,,3,S,0,S,17,0.00735,0.779363,0.005729,,0
8,31,8,9,0,0,1,,1,S,0,S,32,0.023539,0.769241,0.018107,,L
8,32,2,5,0,0,1,,3,S,0,S,18,0.02289,0.762774,0.01746,,0
8,33,9,8,0,0,1,,1,S,0,S,15,0.750021,0.025797,0.019348,,L
8,34,4,6,0,0,1,,2,S,0,S,22,0.001206,0.79442,0.000958,,0
8,35,7,1,0,0,1,,6,S,0,S,13,0.761894,0.007874,0.005999,,0
8,36,4,1,0,0,1,,3,S,0,S,15,0.764134,0.015917,0.012163,,0
8,37,6,9,0,0,1,,3,S,0,S,15,0.011471,0.771778,0.008853,,0
8,38,1,8,0,0,1,,7,L,0,S,15,0.015409,0.766749,0.011815,,0
8,39,7,8,0,0,0,,1,S,0,S,16,0.75569,0.025406,0.019199,,0
8,40,3,4,0,0,1,,1,S,0,S,19,0,0.792079,0,,0
8,41,3,2,0,0,1,,1,S,0,S,24,0.775566,0.017191,0.013332,,0
8,42,6,5,0,0,1,,1,S,0,S,28,0.770038,0.021709,0.016717,,0
8,43,2,9,0,0,1,,7,L,0,S,14,0.00783,0.771539,0.006041,,0
8,44,2,7,0,0,1,,5,S,0,S,17,0.01213,0.773675,0.009385,,0
8,45,8,4,0,0,1,,4,S,0,S,15,0.772246,0.005055,0.003903,,0
8,46,8,3,0,0,1,,5,S,0,S,15,0.776371,0.00404,0.003136,,0
8,47,3,5,0,0,1,,2,S,0,S,18,0,0.791905,0,,0
8,48,9,2,0,0,1,,7,L,0,S,14,0.795488,0,0,,0
8,49,5,9,0,0,1,,4,S,0,S,15,0.012515,0.771885,0.00966,,0
8,50,5,4,0,0,1,,1,S,0,S,22,0.780742,0.01005,0.007846,,0
8,51,6,1,0,0,1,,5,S,0,S,15,0.767137,0.012414,0.009523,,0
8,52,1,6,0,0,1,,5,S,0,S,16,0.002883,0.784323,0.002261,,0
8,53,7,6,0,0,1,,1,S,0,S,16,0.783937,0.001634,0.001281,,0
8,54,9,3,0,0,1,,6,S,0,S,15,0.79824,0,0,,0
8,55,4,3,0,0,1,,1,S,0,S,24,0.773021,0.01954,0.015105,,0
8,56,9,1,0,0,1,,8,L,0,S,13,0.776787,0,0,,0
8,57,5,6,0,0,1,,1,S,0,S,23,0.029493,0.759847,0.02241,,0
8,58,2,1,0,0,1,,1,S,0,S,17,0.786141,0.002135,0.001678,,S
8,59,8,7,0,0,1,,1,S,0,S,16,0.782747,0.001678,0.001313,,0
8,60,1,9,0,0,1,,8,L,0,S,13,0.020134,0.750778,0.015116,,0
8,61,1,7,0,0,1,,6,S,0,S,16,0,0.795031,0,,0
8,62,4,8,0,0,1,,4,S,0,S,19,0.012308,0.780257,0.009604,,0
8,63,1,4,0,0,1,,3,S,0,S,17,0.008225,0.777622,0.006396,,0
8,64,9,7,0,0,1,,2,S,0,S,15,0.763403,0.014189,0.010832,,0
8,65,5,1,0,0,1,,4,S,0,S,15,0.772652,0.009242,0.007141,,0
8,66,1,3,0,0,1,,2,S,0,S,17,0.002955,0.787192,0.002326,,0
8,67,7,4,0,0,1,,3,S,0,S,15,0.766393,0.010745,0.008235,,0
8,68,3,7,0,0,1,,4,S,0,S,17,0,0.793863,0,,0
8,69,4,9,0,0,1,,5,S,0,S,15,0.005889,0.780342,0.004596,,0
8,70,7,3,0,0,1,,4,S,0,S,15,0.77044,0.009809,0.007558,,0
8,71,3,8,0,0,1,,5,S,0,S,16,0.011945,0.772902,0.009232,,0
8,72,7,2,0,0,1,,5,S,0,S,14,0.776112,0.00272,0.002111,,0
9,1,9,7,0,0,1,,2,S,0,S,18,0.793268,0,0,,0
9,2,4,9,0,0,1,,5,S,0,S,17,0.001347,0.789384,0.001063,,0
9,3,2,5,0,0,1,,3,S,0,S,18,0.006731,0.781817,0.005263,,0
9,4,2,7,0,0,1,,5,S,0,S,16,0,0.792016,0,,0
9,5,2,3,0,0,1,,1,S,0,S,17,0.010085,0.777223,0.007839,,0
9,6,7,5,0,0,1,,2,S,0,S,16,0.753329,0.024217,0.018243,,0
9,7,1,3,0,0,1,,2,S,0,S,15,0,0.793113,0,,0
9,8,2,4,0,0,1,,2,S,0,S,19,0.017741,0.770453,0.013668,,0
9,9,7,2,0,0,1,,5,S,0,S,14,0.760892,0.011319,0.008612,,0
9,10,3,1,0,0,1,,2,S,0,S,20,0.788059,0.003589,0.002828,,0
9,11,7,3,0,0,1,,4,S,0,S,17,0.77364,0.011563,0.008946,,0
9,12,6,4,0,0,1,,2,S,0,S,18,0.7631,0.022349,0.017055,,0
9,13,3,7,0,0,1,,4,S,0,S,15,0.017105,0.757477,0.012956,,0
9,14,1,9,0,0,1,,8,L,0,S,13,0.014247,0.754155,0.010744,,0
9,15,8,4,0,0,1,,4,S,0,S,17,0.786619,0.00397,0.003123,,0
9,16,6,7,0,0,1,,1,S,0,S,20,0.020575,0.763925,0.015718,,0
9,17,9,1,0,0,1,,8,L,0,S,14,0.798472,0,0,,0
9,18,5,2,0,0,1,,3,S,0,S,15,0.790439,0,0,,0
9,19,6,3,0,0,1,,3,S,0,S,22,0.762114,0.026988,0.020568,,0
9,20,7,9,0,0,1,,2,S,0,S,26,0.006751,0.788099,0.00532,,0
9,21,6,9,0,0,1,,3,S,0,S,17,0.024724,0.760092,0.018792,,0
9,22,7,8,0,0,1,,1,S,0,S,21,0.015124,0.771034,0.011661,,0
9,23,6,2,0,0,1,,4,S,0,S,15,0.755303,0.020479,0.015468,,0
9,24,6,1,0,0,1,,5,S,0,S,15,0.767735,0.011634,0.008932,,0
9,25,8,2,0,0,1,,6,S,0,S,15,0.788808,0,0,,0
9,26,7,1,0,0,1,,6,S,0,S,14,0.769792,0.005262,0.004051,,0
9,27,4,1,0,0,1,,3,S,0,S,15,0.750596,0.024865,0.018663,,0
9,28,3,8,0,0,1,,5,S,0,S,14,0.011378,0.761384,0.008663,,0
9,29,2,6,0,0,1,,4,S,0,S,15,0.009824,0.771342,0.007577,,0
9,30,1,5,0,0,1,,4,S,0,S,15,0.005251,0.77413,0.004065,,0
9,31,5,1,0,0,1,,4,S,0,S,14,0.750717,0.021107,0.015845,,0
9,32,5,7,0,0,0,,2,S,0,S,28,0.762469,0.02404,0.01833,,0
9,33,2,9,0,0,1,,7,L,0,S,15,0,0.793628,0,,0
9,34,8,1,0,0,1,,7,L,0,S,15,0.798969,0,0,,0
9,35,1,6,0,0,1,,5,S,0,S,14,0,0.791349,0,,0
9,36,3,6,0,0,1,,3,S,0,S,15,0.000571,0.782878,0.000447,,0
9,37,9,5,0,0,1,,4,S,0,S,15,0.759635,0.018419,0.013992,,0
9,38,9,3,0,0,1,,6,S,0,S,16,0.790029,0,0,,0
9,39,5,3,0,0,1,,2,S,0,S,18,0.757986,0.026946,0.020425,,0
9,40,7,6,0,0,1,,1,S,0,S,23,0.783847,0.00835,0.006545,,0
9,41,8,9,0,0,1,,1,S,0,S,19,0.014545,0.778933,0.011329,,L
9,42,2,1,0,0,1,,1,S,0,S,19,0.789068,0.00221,0.001744,,S
9,43,9,2,0,0,1,,7,L,0,S,14,0.791031,0,0,,0
9,44,4,5,0,0,0,,1,S,0,S,22,0.778571,0.01231,0.009584,,0
9,45,6,8,0,0,1,,2,S,0,S,17,0.000119,0.786536,9.4E-05,,0
9,46,4,3,0,0,1,,1,S,0,S,32,0.782518,0.011808,0.00924,,0
9,47,3,5,0,0,1,,2,S,0,S,17,0.020345,0.762376,0.015511,,0
9,48,4,8,0,0,1,,4,S,0,S,16,0.016318,0.763326,0.012456,,0
9,49,8,7,0,0,0,,1,S,0,S,28,0.011049,0.781199,0.008632,,0
9,50,3,2,0,0,1,,1,S,0,S,21,0.782309,0.007934,0.006207,,0
9,51,1,4,0,0,1,,3,S,0,S,15,0.020991,0.754749,0.015843,,0
9,52,2,8,0,0,1,,6,S,0,S,14,0.018667,0.752166,0.014041,,0
9,53,9,4,0,0,1,,5,S,0,S,15,0.782105,0.001576,0.001232,,0
9,54,3,4,0,0,1,,1,S,0,S,18,0.022127,0.763103,0.016885,,0
9,55,4,7,0,0,1,,3,S,0,S,19,0.008315,0.778127,0.00647,,0
9,56,5,4,0,0,1,,1,S,0,S,17,0.792963,0,0,,0
9,57,6,5,0,0,1,,1,S,0,S,20,0.780501,0.009731,0.007595,,0
9,58,9,8,0,0,1,,1,S,0,S,23,0.755807,0.030346,0.022936,,L
9,59,4,2,0,0,1,,2,S,0,S,16,0.785224,0,0,,0
9,60,5,9,0,0,1,,4,S,0,S,20,0.004084,0.790567,0.003228,,0
9,61,8,6,0,0,0,,2,S,0,S,21,0.030519,0.759609,0.023182,,0
9,62,1,7,0,0,1,,6,S,0,S,14,0.000525,0.773162,0.000406,,0
9,63,4,6,0,0,1,,2,S,0,S,18,0.000974,0.790341,0.00077,,0
9,64,7,4,0,0,1,,3,S,0,S,16,0.783672,0.001145,0.000897,,0
9,65,5,8,0,0,1,,3,S,0,S,18,0.026202,0.755559,0.019797,,0
9,66,1,8,0,0,1,,7,L,0,S,13,0.008276,0.758005,0.006273,,0
9,67,1,2,0,0,1,,1,S,0,S,18,0.02815,0.752075,0.021171,,S
9,68,5,6,0,0,1,,1,S,0,S,23,0.013211,0.779659,0.0103,,0
9,69,3,9,0,0,1,,6,S,0,S,14,0.020544,0.753727,0.015484,,0
9,70,8,5,0,0,1,,3,S,0,S,18,0.788999,0.002877,0.00227,,0
9,71,8,3,0,0,1,,5,S,0,S,19,0.788697,0.00554,0.004369,,0
9,72,9,6,0,0,1,,3,S,0,S,18,0.761922,0.024447,0.018627,,0
10,1,1,4,0,0,1,,3,S,0,S,16,0.001763,0.784046,0.001382,,0
10,2,2,1,0,0,1,,1,S,0,S,16,0.751439,0.026793,0.020133,,S
10,3,1,6,0,0,1,,5,S,0,S,15,0.010991,0.770361,0.008467,,0
10,4,2,8,0,0,1,,6,S,0,S,15,0.011324,0.771302,0.008734,,0
10,5,6,1,0,0,1,,5,S,0,S,14,0.777151,0.000562,0.000437,,0
10,6,9,3,0,0,1,,6,S,0,S,16,0.787421,0,0,,0
10,7,3,2,0,0,0,,1,S,0,S,21,0.013762,0.780064,0.010736,,0
10,8,6,7,0,0,1,,1,S,0,S,33,0.006453,0.790816,0.005103,,0
