ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
29,8,1,2,8,2,1,I,1,S,6,S,17,0.63441,0.753007,0.477715
29,9,8,9,2,8,1,C,1,S,6,S,9,0.321736,0.775531,0.249516
29,10,9,8,8,2,1,C,1,S,6,S,9,0.781069,0.310659,0.242646
29,11,8,1,8,2,1,C,7,L,6,S,7,0.878703,0.146589,0.128808
29,12,9,2,8,2,1,C,7,L,6,S,7,0.852204,0.163498,0.139333
29,13,2,1,8,2,1,C,1,S,6,S,8,0.822835,0.228647,0.188139
29,14,8,1,2,8,1,I,7,L,6,S,10,0.792546,0.464963,0.368505
29,15,2,9,8,2,1,I,7,L,6,S,10,0.486884,0.761615,0.370818
29,16,2,1,2,8,1,I,1,S,6,S,16,0.770329,0.612636,0.471931
30,1,2,9,2,8,1,C,7,L,6,S,7,0.180891,0.826797,0.14956
30,2,9,8,2,8,0,I,1,S,6,S,10,0.399402,0.752252,0.300451
30,3,2,1,8,2,1,C,1,S,6,S,8,0.842771,0.215859,0.181919
30,4,2,1,2,8,1,I,1,S,6,S,15,0.771614,0.600974,0.463719
30,5,9,2,8,2,1,C,7,L,6,S,7,0.829767,0.177463,0.147253
30,6,8,1,2,8,1,I,7,L,6,S,10,0.781366,0.472002,0.368806
30,7,1,8,8,2,1,I,7,L,6,S,10,0.467529,0.787144,0.368013
30,8,8,1,8,2,1,C,7,L,6,S,7,0.86656,0.154456,0.133845
30,9,2,9,8,2,1,I,7,L,6,S,11,0.510025,0.777895,0.396746
30,10,1,8,2,8,1,C,7,L,6,S,7,0.152242,0.87299,0.132906
30,11,9,8,8,2,1,C,1,S,6,S,9,0.791722,0.307078,0.24312
30,12,1,2,8,2,1,I,1,S,6,S,15,0.599368,0.767242,0.459861
30,13,1,2,2,8,1,C,1,S,6,S,8,0.21397,0.841522,0.180061
30,14,8,9,8,2,0,I,1,S,6,S,11,0.752087,0.441242,0.331852
30,15,8,9,2,8,1,C,1,S,6,S,9,0.287082,0.809464,0.232383
30,16,9,2,2,8,1,I,7,L,6,S,11,0.781993,0.508059,0.397298
