ANN,trial,N1,N2,P1,P2,Succ.,Cong,Ndist,Ndist,Pdist,Pdist,rt,a1,a2,x_acc
6,56,2,9,2,9,1,C,7,L,7,L,6,0.206306,0.697085,0.143813
6,57,9,8,2,1,1,C,1,S,1,S,9,0.685466,0.37648,0.258065
6,58,8,2,1,9,1,I,6,S,8,L,10,0.688571,0.55733,0.383761
6,59,2,8,8,1,1,I,6,S,7,L,9,0.525577,0.661048,0.347432
6,60,9,1,9,8,1,C,8,L,1,S,6,0.658345,0.236715,0.15584
6,61,2,1,2,9,1,I,1,S,7,L,12,0.67895,0.613941,0.416835
6,62,2,9,8,2,1,I,7,L,6,S,9,0.483774,0.701344,0.339292
6,63,2,1,9,8,1,C,1,S,1,S,8,0.727959,0.297192,0.216343
6,64,9,8,1,8,0,I,1,S,7,L,8,0.353575,0.69173,0.244579
6,65,9,2,2,8,1,I,7,L,6,S,9,0.685766,0.489399,0.335613
6,66,2,8,1,9,1,C,6,S,8,L,6,0.195943,0.712992,0.139706
6,67,8,2,9,1,1,C,6,S,8,L,6,0.711421,0.195052,0.138764
6,68,1,8,9,2,1,I,7,L,7,L,8,0.470634,0.651694,0.306709
6,69,1,8,2,8,1,C,7,L,6,S,6,0.194896,0.710589,0.138491
6,70,1,2,2,9,1,C,1,S,7,L,7,0.259497,0.705668,0.183118
6,71,2,8,9,8,1,I,6,S,1,S,8,0.357016,0.707137,0.252459
6,72,8,9,2,1,0,I,1,S,1,S,12,0.656252,0.5569,0.365467
6,73,1,9,8,2,1,I,8,L,6,S,8,0.438642,0.680886,0.298665
6,74,2,1,8,9,1,I,1,S,1,S,9,0.704523,0.376457,0.265223
6,75,1,9,2,9,1,C,8,L,7,L,6,0.186469,0.727054,0.135573
6,76,2,9,1,8,1,C,7,L,7,L,6,0.191946,0.722115,0.138607
6,77,1,9,1,8,1,C,8,L,7,L,6,0.17211,0.752084,0.129441
6,78,1,9,9,1,1,I,8,L,8,L,9,0.509414,0.702437,0.357831
6,79,2,1,1,9,1,I,1,S,8,L,12,0.655466,0.648529,0.425088
6,80,9,8,8,9,1,I,1,S,1,S,16,0.670619,0.589202,0.39513
6,81,9,8,8,1,1,C,1,S,7,L,7,0.650372,0.315008,0.204873
6,82,9,8,9,2,1,C,1,S,7,L,8,0.728106,0.314885,0.22927
6,83,1,8,2,9,1,C,7,L,7,L,6,0.191515,0.716002,0.137125
6,84,1,8,9,8,1,I,7,L,1,S,7,0.322065,0.667754,0.21506
6,85,9,8,8,2,1,C,1,S,6,S,8,0.702842,0.331002,0.232642
6,86,8,9,1,2,1,C,1,S,1,S,9,0.343906,0.729779,0.250975
6,87,2,8,8,2,1,I,6,S,6,S,9,0.49349,0.684097,0.337595
6,88,2,8,2,1,1,I,6,S,1,S,8,0.385085,0.682588,0.262854
6,89,9,1,2,9,1,I,8,L,7,L,8,0.685516,0.436415,0.29917
6,90,9,2,8,1,1,C,7,L,7,L,6,0.707641,0.198046,0.140146
6,91,1,8,8,9,1,C,7,L,1,S,7,0.25831,0.72551,0.187406
6,92,8,2,9,2,1,C,6,S,7,L,6,0.689955,0.209771,0.144732
6,93,9,1,1,2,1,I,8,L,1,S,7,0.671878,0.332779,0.223587
6,94,1,2,9,8,1,I,1,S,1,S,10,0.477035,0.66902,0.319146
6,95,8,2,2,9,1,I,6,S,7,L,9,0.664523,0.506128,0.336333
6,96,2,8,1,2,1,C,6,S,1,S,7,0.236449,0.746727,0.176563
6,97,9,8,9,1,1,C,1,S,8,L,7,0.66807,0.30442,0.203374
6,98,2,8,9,2,1,I,6,S,7,L,9,0.519465,0.667049,0.346509
6,99,1,2,8,1,0,I,1,S,7,L,11,0.658518,0.589064,0.387909
6,100,9,8,9,8,1,C,1,S,1,S,9,0.651412,0.404847,0.263723
6,101,9,8,2,9,0,I,1,S,7,L,8,0.371999,0.661386,0.246035
6,102,8,2,1,2,1,I,6,S,1,S,8,0.671332,0.394423,0.264789
6,103,2,8,1,8,1,C,6,S,7,L,6,0.198428,0.708866,0.140659
6,104,1,9,8,9,1,C,8,L,1,S,7,0.252312,0.737842,0.186166
6,105,9,1,9,1,1,C,8,L,8,L,6,0.773682,0.157891,0.122157
6,106,9,2,9,1,1,C,7,L,8,L,6,0.723714,0.1887,0.136565
6,107,1,8,9,1,1,I,7,L,8,L,9,0.516662,0.689014,0.355987
6,108,9,8,1,2,0,I,1,S,1,S,10,0.451192,0.666127,0.300551
6,109,8,1,8,2,1,C,7,L,6,S,6,0.722505,0.189521,0.13693
6,110,8,9,8,2,0,I,1,S,6,S,9,0.679755,0.424134,0.288307
6,111,1,2,8,9,1,C,1,S,1,S,8,0.353993,0.651687,0.230693
6,112,8,9,2,9,1,C,1,S,7,L,8,0.301011,0.736782,0.221779
